"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","module"
"GO:0007409","axonogenesis",0.113636363636364,0.0171097383216492,2.68841286165451e-06,0.00496818696833754,0.00403827910903262,"Adcy1/Emb/Fezf2/Robo1/Dip2b/Klf7/Dst/Mycbp2/Clasp2/Cntnap2",10,"royalblue"
"GO:0051648","vesicle localization",0.0681818181818182,0.00662872214895537,2.70677369149412e-05,0.0166737259396038,0.0135528633605688,"Rab27b/Clasp2/Myo5a/Magi2/Dnm3/Pclo",6,"royalblue"
"GO:0016236","macroautophagy",0.0681818181818182,0.00850281113347678,0.000107621257130864,0.0397768166355672,0.0323316913527879,"Ubqln1/Trappc8/Myo5a/Larp1/Atg16l2/Tmem74",6,"royalblue"
"GO:0008038","neuron recognition",0.0454545454545455,0.00176997292982578,1.81874281422054e-05,0.0166737259396038,0.0135528633605688,"Emb/Fezf2/Robo1/Cntnap2",4,"royalblue"
"GO:1900076","regulation of cellular response to insulin stimulus",0.0454545454545455,0.00277642812521691,0.00010759975624053,0.0397768166355672,0.0323316913527879,"Inpp5k/Myo5a/Ptpre/Sorl1",4,"royalblue"
"GO:0006402","mRNA catabolic process",0.056,0.00843340043034636,9.53710551449039e-05,0.0345915867462059,0.0307031722197211,"Nudt12/Rock1/Traf5/Pan3/Tut4/Ago2/Tnrc6b",7,"midnightblue"
"GO:0006302","double-strand break repair",0.056,0.00926632886791143,0.000170629561090128,0.0361605162263553,0.0320957395044499,"Nipbl/Aplf/Slf2/Ercc6/Nsd2/Rnf8/Gm5136",7,"midnightblue"
"GO:0006401","RNA catabolic process",0.056,0.00989102519608524,0.000253955116118177,0.0428491541377579,0.0380325126052581,"Nudt12/Rock1/Traf5/Pan3/Tut4/Ago2/Tnrc6b",7,"midnightblue"
"GO:0043488","regulation of mRNA stability",0.048,0.00555285625043382,7.26088486807244e-05,0.0345915867462059,0.0307031722197211,"Rock1/Traf5/Pan3/Tut4/Ago2/Tnrc6b",6,"midnightblue"
"GO:0043487","regulation of RNA stability",0.048,0.00603873117234678,0.000115217209130594,0.0345915867462059,0.0307031722197211,"Rock1/Traf5/Pan3/Tut4/Ago2/Tnrc6b",6,"midnightblue"
"GO:0061013","regulation of mRNA catabolic process",0.048,0.00617755257860762,0.000130463958633319,0.0345915867462059,0.0307031722197211,"Rock1/Traf5/Pan3/Tut4/Ago2/Tnrc6b",6,"midnightblue"
