Name	Description	pvalue	qvalue	phenotype	genes
GO:0006378	mRNA polyadenylation	1.60102752708925e-05	0.0044191010342712	-1	Zc3h14,Zc3h3,Mtpap
GO:0043631	RNA polyadenylation	1.70656340754375e-05	0.0044191010342712	-1	Zc3h14,Zc3h3,Mtpap
GO:0031124	mRNA 3'-end processing	3.87714370375363e-05	0.00669317439384837	-1	Zc3h14,Zc3h3,Mtpap
GO:0031123	RNA 3'-end processing	0.00019312763722326	0.0200039573713364	-1	Zc3h14,Zc3h3,Mtpap
GO:0046883	regulation of hormone secretion	0.00392988013201854	0.0962316675991744	-1	Ptpmt1,Trpm4,Retn
GO:0051271	negative regulation of cellular component movement	0.0041852805438882	0.0962316675991744	-1	Adam15,Cnih2,Ccdc125
GO:0050890	cognition	0.00606873019262645	0.0962316675991744	-1	Trpm4,Mettl23,Foxo6
GO:0046879	hormone secretion	0.00669317003631645	0.0962316675991744	-1	Ptpmt1,Trpm4,Retn
GO:0009914	hormone transport	0.00709585269015272	0.0962316675991744	-1	Ptpmt1,Trpm4,Retn
GO:0071692	protein localization to extracellular region	0.00850315153930086	0.0962316675991744	-1	Ptpmt1,Trpm4,Nrros
GO:0006397	mRNA processing	0.0127737055486333	0.0962316675991744	-1	Zc3h14,Zc3h3,Mtpap
GO:1901361	organic cyclic compound catabolic process	0.0131390571484907	0.0962316675991744	-1	Zc3h14,Mt3,Mtpap
GO:0016570	histone modification	0.0145039657858779	0.0962316675991744	-1	Mt3,Actl6b,Ppp4c
GO:1900363	regulation of mRNA polyadenylation	0.00015867815286255	0.0200039573713364	-1	Zc3h14,Zc3h3
GO:0031440	regulation of mRNA 3'-end processing	0.00038949876100823	0.033619893055448	-1	Zc3h14,Zc3h3
GO:0046148	pigment biosynthetic process	0.00134529265254555	0.0962316675991744	-1	Tyr,Hmbs
GO:0042440	pigment metabolic process	0.00222153646108094	0.0962316675991744	-1	Tyr,Hmbs
GO:0006801	superoxide metabolic process	0.00228737820994102	0.0962316675991744	-1	Mt3,Nrros
GO:0061178	regulation of insulin secretion involved in cellular response to glucose stimulus	0.00371062072196794	0.0962316675991744	-1	Ptpmt1,Trpm4
GO:0035773	insulin secretion involved in cellular response to glucose stimulus	0.00458850590561978	0.0962316675991744	-1	Ptpmt1,Trpm4
GO:0021782	glial cell development	0.00715779414737442	0.0962316675991744	-1	Mt3,Nrros
GO:0032963	collagen metabolic process	0.00738587049459184	0.0962316675991744	-1	Retn,Adam15
GO:0050657	nucleic acid transport	0.0105084689207118	0.0962316675991744	-1	Snupn,Zc3h3
GO:0050658	RNA transport	0.0105084689207118	0.0962316675991744	-1	Snupn,Zc3h3
GO:0050684	regulation of mRNA processing	0.0106436322702595	0.0962316675991744	-1	Zc3h14,Zc3h3
GO:0071333	cellular response to glucose stimulus	0.0106436322702595	0.0962316675991744	-1	Ptpmt1,Trpm4
GO:0051236	establishment of RNA localization	0.0109162799776107	0.0962316675991744	-1	Snupn,Zc3h3
GO:0071331	cellular response to hexose stimulus	0.0109162799776107	0.0962316675991744	-1	Ptpmt1,Trpm4
GO:0071326	cellular response to monosaccharide stimulus	0.0110537610453949	0.0962316675991744	-1	Ptpmt1,Trpm4
GO:0007613	memory	0.0121811665287276	0.0962316675991744	-1	Trpm4,Foxo6
