"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","direction"
"GO:1901652","response to peptide",0.0808080808080808,0.0145762476573888,0.000102690001375573,0.0714997785303595,0.0614978991357889,"Smpd3/Tyk2/Lpl/Mdm2/Acvr1c/Foxo1/Irf5/Ptpre",8,"Up"
"GO:0022407","regulation of cell-cell adhesion",0.0808080808080808,0.0162421045325189,0.000214836409932406,0.0714997785303595,0.0614978991357889,"Sox2/Efnb3/Egr3/Tyk2/Adtrp/Ikzf1/Dock8/Peli1",8,"Up"
"GO:1903037","regulation of leukocyte cell-cell adhesion",0.0707070707070707,0.0119039355868675,0.000185782074588292,0.0714997785303595,0.0614978991357889,"Efnb3/Egr3/Tyk2/Adtrp/Ikzf1/Dock8/Peli1",7,"Up"
"GO:0048167","regulation of synaptic plasticity",0.0707070707070707,0.0131186228916499,0.000334676824286073,0.0714997785303595,0.0614978991357889,"Unc13a/Ptpn5/Baiap2/Kcnn2/Grin2b/Rin1/Erc2",7,"Up"
"GO:0007159","leukocyte cell-cell adhesion",0.0707070707070707,0.0132921496494759,0.00036212605896074,0.0714997785303595,0.0614978991357889,"Efnb3/Egr3/Tyk2/Adtrp/Ikzf1/Dock8/Peli1",7,"Up"
"GO:0007264","small GTPase mediated signal transduction",0.0707070707070707,0.0149580065246061,0.000728802530351438,0.0813082071529034,0.0699342574925307,"Dennd1a/Myo9b/Baiap2/Arhgap33/Dock8/Arhgap17/Rhobtb2",7,"Up"
"GO:0006820","anion transport",0.0707070707070707,0.0172832650794753,0.00167526652124031,0.0963900852352035,0.0829063790311972,"Clic1/Sfxn2/Slc7a8/Grin2b/Ano2/Slc37a1/Slc26a10",7,"Up"
"GO:0034765","regulation of ion transmembrane transport",0.0707070707070707,0.0172832650794753,0.00167526652124031,0.0963900852352035,0.0829063790311972,"Clic1/Dapk1/Kcnip2/Tesc/Kcnn2/Cemip/Kcnj4",7,"Up"
"GO:0022409","positive regulation of cell-cell adhesion",0.0606060606060606,0.010342194766433,0.000582821878102256,0.0813082071529034,0.0699342574925307,"Sox2/Efnb3/Egr3/Tyk2/Ikzf1/Dock8",6,"Up"
"GO:1901653","cellular response to peptide",0.0606060606060606,0.0108627750399112,0.000752825023105112,0.0813082071529034,0.0699342574925307,"Smpd3/Tyk2/Lpl/Mdm2/Foxo1/Ptpre",6,"Up"
"GO:0050863","regulation of T cell activation",0.0606060606060606,0.0120774623446936,0.00129826911961948,0.0885469784944903,0.0761604198525013,"Efnb3/Egr3/Tyk2/Ikzf1/Dock8/Peli1",6,"Up"
"GO:0051251","positive regulation of lymphocyte activation",0.0606060606060606,0.0153744707433886,0.00430145836511755,0.146970165538526,0.126410970803506,"Efnb3/Egr3/Tyk2/Ikzf1/Dock8/Peli1",6,"Up"
"GO:0007015","actin filament organization",0.0606060606060606,0.0158950510168668,0.0050479379811388,0.156021342630283,0.134196007167119,"Actn1/Baiap2/Fhod1/Arhgap17/Rhobtb2/Gas7",6,"Up"
"GO:0045785","positive regulation of cell adhesion",0.0606060606060606,0.0167279794544319,0.00643474327919428,0.171288632969573,0.147327604224637,"Sox2/Efnb3/Egr3/Tyk2/Ikzf1/Dock8",6,"Up"
"GO:0050808","synapse organization",0.0606060606060606,0.0171444436732144,0.00722372102076273,0.17584318156021,0.151245031321521,"Dgkb/Unc13a/Cdh9/Baiap2/Grin2b/Erc2",6,"Up"
"GO:0050870","positive regulation of T cell activation",0.0505050505050505,0.00773929339904213,0.00105238534863071,0.0813082071529034,0.0699342574925307,"Efnb3/Egr3/Tyk2/Ikzf1/Dock8",5,"Up"
"GO:2000116","regulation of cysteine-type endopeptidase activity",0.0505050505050505,0.00832928437565073,0.00145629576484605,0.0924227705046943,0.0794940394946042,"Sox2/Dapk1/Mdm2/Acvr1c/Grin2b",5,"Up"
"GO:1903039","positive regulation of leukocyte cell-cell adhesion",0.0505050505050505,0.00860692718817242,0.00168153778406939,0.0963900852352035,0.0829063790311972,"Efnb3/Egr3/Tyk2/Ikzf1/Dock8",5,"Up"
"GO:0090596","sensory organ morphogenesis",0.0505050505050505,0.0110710071493024,0.00493961536747255,0.156021342630283,0.134196007167119,"Sox2/Ikzf1/Foxg1/Ski/Foxf2",5,"Up"
"GO:0043270","positive regulation of ion transport",0.0505050505050505,0.0114180606649545,0.00561729762574772,0.162373660400867,0.139659719161247,"Kcnip2/Tesc/Kcnn2/Grin2b/Cemip",5,"Up"
"GO:0016311","dephosphorylation",0.0505050505050505,0.0120427569931283,0.00699856858227914,0.175161357333944,0.150658585344245,"Ptpn5/Ctdsp2/Plppr4/Mtmr12/Ptpre",5,"Up"
"GO:0052548","regulation of endopeptidase activity",0.0505050505050505,0.0124245158603457,0.00795095908953125,0.18270254222228,0.157144857569974,"Sox2/Dapk1/Mdm2/Acvr1c/Grin2b",5,"Up"
"GO:0043434","response to peptide hormone",0.0505050505050505,0.0124592212119109,0.00804178626850826,0.18270254222228,0.157144857569974,"Tyk2/Lpl/Acvr1c/Foxo1/Ptpre",5,"Up"
"GO:0006644","phospholipid metabolic process",0.0505050505050505,0.0127368640244326,0.00879455797809063,0.183857994436083,0.158138677203562,"Dgkb/Smpd3/Lpcat4/Plppr4/Mtmr12",5,"Up"
"GO:0050900","leukocyte migration",0.0505050505050505,0.0131880335947803,0.0101197428768545,0.192606823766616,0.16566366028441,"Smpd3/Vegfd/Adtrp/Myo9b/Dock8",5,"Up"
"GO:1904062","regulation of cation transmembrane transport",0.0505050505050505,0.0132227389463455,0.0102270467493217,0.192606823766616,0.16566366028441,"Dapk1/Kcnip2/Tesc/Kcnn2/Cemip",5,"Up"
"GO:1903510","mucopolysaccharide metabolic process",0.0404040404040404,0.00256819601582564,0.00012544204067812,0.0714997785303595,0.0614978991357889,"Smpd3/Slc35d1/Chst11/Cemip",4,"Up"
"GO:0030203","glycosaminoglycan metabolic process",0.0404040404040404,0.00326230304712987,0.000315462982825454,0.0714997785303595,0.0614978991357889,"Smpd3/Slc35d1/Chst11/Cemip",4,"Up"
"GO:0006022","aminoglycan metabolic process",0.0404040404040404,0.00381758867217325,0.000572707458487257,0.0813082071529034,0.0699342574925307,"Smpd3/Slc35d1/Chst11/Cemip",4,"Up"
"GO:0015698","inorganic anion transport",0.0404040404040404,0.00527521343791213,0.0018999825302076,0.103274914268793,0.0888281109606893,"Clic1/Ano2/Slc37a1/Slc26a10",4,"Up"
"GO:0048593","camera-type eye morphogenesis",0.0404040404040404,0.00537932949260776,0.00204005659552805,0.103576587721524,0.0890875842618563,"Sox2/Ikzf1/Ski/Foxf2",4,"Up"
"GO:0051017","actin filament bundle assembly",0.0404040404040404,0.00600402582078156,0.00303329117844255,0.129898990767861,0.111727829040627,"Actn1/Baiap2/Fhod1/Gas7",4,"Up"
