"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","direction"
"GO:0042063","gliogenesis",0.0727272727272727,0.012146873047824,6.70805078838834e-16,6.81705661369965e-13,5.34525731243155e-13,"Mdk/Tcf7l2/Phgdh/Olig2/Ndufs2/Bag1/Gpr37l1/Cnp/Hexb/Olig1/Mal/Mag/Bmp2/Ppp1cc/Metrn/Sox10/Pmp22/Trf/Ptn/P2ry1/Opalin/Enpp2/Sirt2/Dbi/Itgb4/Myrf/Gjc2/Plp1/Pou3f1/Klf15/Cntn2/Vcan",32,"Up"
"GO:0007272","ensheathment of neurons",0.0590909090909091,0.00617755257860762,4.05362060795016e-18,8.23898388565871e-15,6.46019115835426e-15,"Tcf7l2/Olig2/Ngfr/Hexb/Bcas1/S100b/Pllp/Ugt8a/Mal/Mag/Gal3st1/Cldn11/Sox10/Mbp/Pmp22/Trf/Ptn/Sirt2/Jam2/Itgb4/Lpin1/Myrf/Plp1/Pou3f1/Cntn2/Epb41l3",26,"Up"
"GO:0008366","axon ensheathment",0.0590909090909091,0.00617755257860762,4.05362060795016e-18,8.23898388565871e-15,6.46019115835426e-15,"Tcf7l2/Olig2/Ngfr/Hexb/Bcas1/S100b/Pllp/Ugt8a/Mal/Mag/Gal3st1/Cldn11/Sox10/Mbp/Pmp22/Trf/Ptn/Sirt2/Jam2/Itgb4/Lpin1/Myrf/Plp1/Pou3f1/Cntn2/Epb41l3",26,"Up"
"GO:0022604","regulation of cell morphogenesis",0.0590909090909091,0.0117304088290414,1.91614620510951e-11,1.29818905396169e-08,1.01791065071431e-08,"Sgk1/Mdk/Syt2/S100a13/Rhoq/Dnm2/Rdx/Lpar1/Myh14/Hexb/Ermn/S100b/Postn/Ptn/Kdr/P2ry1/Enpp2/Strip2/Cdc42ep1/Plekho1/Rhobtb3/Parva/Rhog/S100a10/Cntn2/Epb41l3",26,"Up"
"GO:0042552","myelination",0.0568181818181818,0.00607343652391199,3.10698849820664e-17,4.20996941507e-14,3.3010390079192e-14,"Tcf7l2/Olig2/Ngfr/Hexb/Bcas1/S100b/Pllp/Ugt8a/Mal/Mag/Gal3st1/Sox10/Mbp/Pmp22/Trf/Ptn/Sirt2/Jam2/Itgb4/Lpin1/Myrf/Plp1/Pou3f1/Cntn2/Epb41l3",25,"Up"
"GO:0050767","regulation of neurogenesis",0.0568181818181818,0.0157909349621712,4.52316723703133e-08,1.14916717615827e-05,9.01062525903347e-06,"Sgk1/Mdk/Olig2/Sema7a/Bag1/Gpr37l1/Chd7/Nefl/Mag/Bmp2/Ppp1cc/Man2a1/Metrn/Sox10/Mbp/Trf/Shox2/Ptn/Kdr/Enpp2/Sirt2/Gjc2/S100a10/Drd2/Sema6c",25,"Up"
"GO:0007409","axonogenesis",0.0568181818181818,0.0171097383216492,2.08063209656535e-07,3.67729107501659e-05,2.88336566974823e-05,"Nefh/Sema7a/Dnm2/Ngfr/Cnp/Epha8/Hsp90aa1/Nefl/Aplp2/Nefm/Mag/Bmpr1b/Metrn/Mbp/Pmp22/Shox2/Gdnf/Ntrk1/Dlx5/Brsk1/Rhog/Cntn2/Drd2/Arx/Sema6c",25,"Up"
"GO:0034765","regulation of ion transmembrane transport",0.0568181818181818,0.0172832650794753,2.51250476640911e-07,4.25555494810544e-05,3.33678264591526e-05,"Kcnab3/S100a1/Scn4b/Hcn2/Stk39/G6pdx/Dnm2/Chd7/Vmp1/Kcna1/Ahcyl1/Grin2d/Ppargc1a/Scn1a/Cnksr3/Ctss/Atp1b1/Dbi/Cd63/Glrx/Gjc2/Plp1/Hcn3/Clic4/Drd2",25,"Up"
"GO:0010001","glial cell differentiation",0.0545454545454545,0.00898868605538974,2.29649798127926e-12,1.86705285878004e-09,1.46395702890813e-09,"Mdk/Tcf7l2/Phgdh/Olig2/Bag1/Gpr37l1/Cnp/Olig1/Mal/Mag/Bmp2/Metrn/Sox10/Pmp22/Ptn/Opalin/Enpp2/Sirt2/Itgb4/Myrf/Plp1/Pou3f1/Klf15/Cntn2",24,"Up"
"GO:0010720","positive regulation of cell development",0.0522727272727273,0.0131186228916499,2.48060050905585e-08,6.72242737954135e-06,5.2710584852078e-06,"Sgk1/Mdk/Olig2/Sema7a/Dnm2/Bag1/Nefl/Mag/Bmp2/Ppp1cc/Tyrobp/Man2a1/Metrn/Sox10/Trf/Shox2/Ptn/Kdr/Enpp2/Sirt2/Gjc2/S100a10/Drd2",23,"Up"
"GO:0010959","regulation of metal ion transport",0.0522727272727273,0.0154785867980843,4.78467100190708e-07,7.20358800842677e-05,5.64833676170551e-05,"Sgk1/Kcnab3/S100a1/Scn4b/Stk39/G6pdx/Dnm2/Pacsin3/Trpc3/Chd7/Vmp1/Kcna1/Ahcyl1/Cnksr3/Trf/Atp1b1/Dbi/Cd63/Glrx/Atp2b2/Gjc2/Plp1/Drd2",23,"Up"
"GO:0043270","positive regulation of ion transport",0.05,0.0114180606649545,9.26384056070524e-09,2.89673168302052e-06,2.27132868160449e-06,"Sgk1/S100a1/Scn4b/Stk39/G6pdx/Dnm2/Trpc3/Pcp4/Vmp1/Kcna1/Ahcyl1/Nat8l/Cnksr3/P2ry1/Ctss/Atp1b1/Dbi/Glrx/Atp2b2/Gjc2/Plp1/Drd2",22,"Up"
"GO:0030900","forebrain development",0.05,0.0138127299229541,2.64199059326871e-07,4.29587670465492e-05,3.36839895428111e-05,"Mdk/Tcf7l2/Olig2/Sema7a/Chd7/Aplp2/Kcna1/Mdga1/Bmp2/Lhx8/Nars/Tyrobp/Slc6a3/Bcan/Ccdc85c/Dbi/Uchl5/Dlx5/Pou3f1/Cntn2/Drd2/Arx",22,"Up"
"GO:0006091","generation of precursor metabolites and energy",0.0477272727272727,0.0151315332824322,4.3822470736267e-06,0.000329885821375788,0.000258663628439408,"Tcf7l2/Ndufs2/G6pdx/Slc4a4/Cox5a/Slc25a33/Atp5j/Pkm/Ndufa10/Atp5b/S100b/Khk/Ppargc1a/Ppp1cc/Aco2/Ugp2/Esrrb/Chchd10/Mtch2/Immp2l/Mdh1",21,"Up"
"GO:0007626","locomotory behavior",0.0454545454545455,0.00919691816478101,5.76711216206325e-09,2.15453258277049e-06,1.68937001634726e-06,"Slc18a2/Sncg/Arrdc3/Cnp/Hexb/Chd7/Rcan2/Cend1/Aplp2/Grin2d/Scn1a/Slc6a3/Gprc5b/Th/Pmp22/Atp2b2/Inpp5f/Zic1/Cntn2/Drd2",20,"Up"
"GO:0051962","positive regulation of nervous system development",0.0454545454545455,0.0124592212119109,8.18571340879308e-07,0.000100833106081042,7.90632861302247e-05,"Sgk1/Mdk/Olig2/Sema7a/Bag1/Nefl/Mag/Bmp2/Ppp1cc/Man2a1/Metrn/Sox10/Trf/Shox2/Ptn/Kdr/Enpp2/Ntrk1/Gjc2/Drd2",20,"Up"
"GO:1904062","regulation of cation transmembrane transport",0.0454545454545455,0.0132227389463455,2.04237326650919e-06,0.000207556183208996,0.000162744901341838,"Kcnab3/S100a1/Scn4b/Stk39/G6pdx/Dnm2/Chd7/Vmp1/Kcna1/Grin2d/Ppargc1a/Cnksr3/Ctss/Atp1b1/Dbi/Cd63/Glrx/Gjc2/Plp1/Drd2",20,"Up"
"GO:0009117","nucleotide metabolic process",0.0454545454545455,0.0155132921496495,2.14444856616813e-05,0.00108964792768418,0.000854393455046985,"Adssl1/Rhoq/G6pdx/Slc4a4/Cnp/Atp5j/Pkm/Atp5b/Dctd/Rfk/Khk/Ppargc1a/Ctps2/Esrrb/Mtch2/Nudt19/Atp2b2/Adcy2/Ldhd/Ampd3",20,"Up"
"GO:0006753","nucleoside phosphate metabolic process",0.0454545454545455,0.0157909349621712,2.7564794692852e-05,0.00135001072802944,0.00105854404984091,"Adssl1/Rhoq/G6pdx/Slc4a4/Cnp/Atp5j/Pkm/Atp5b/Dctd/Rfk/Khk/Ppargc1a/Ctps2/Esrrb/Mtch2/Nudt19/Atp2b2/Adcy2/Ldhd/Ampd3",20,"Up"
"GO:0042391","regulation of membrane potential",0.0454545454545455,0.0162768098840841,4.2122401228929e-05,0.00188290523915672,0.00147638688785306,"Scn4b/Hcn2/Slc4a4/Hebp2/Myh14/Ngfr/Slc25a33/Kcna1/Gabra1/Grin2d/Gclm/Scn1a/Chchd10/Mtch2/Pmp22/Ptn/Kdr/Atp1b1/Glrx/Hcn3",20,"Up"
"GO:0006836","neurotransmitter transport",0.0431818181818182,0.00839869507878115,7.29835253335509e-09,2.47231692067404e-06,1.93854486587712e-06,"Slc18a2/Sncg/Syt2/Cplx1/Chrm2/Nat8l/Slc18a3/Vamp1/Slc6a3/Slc10a4/Th/Gdnf/P2ry1/Pnkd/Syt6/Sv2a/Brsk1/Gpm6b/Drd2",19,"Up"
"GO:0050769","positive regulation of neurogenesis",0.0431818181818182,0.010342194766433,2.00420424861787e-07,3.67729107501659e-05,2.88336566974823e-05,"Sgk1/Mdk/Olig2/Sema7a/Bag1/Nefl/Mag/Bmp2/Ppp1cc/Man2a1/Metrn/Sox10/Trf/Shox2/Ptn/Kdr/Enpp2/Gjc2/Drd2",19,"Up"
"GO:0008360","regulation of cell shape",0.0409090909090909,0.00544874019573818,3.93577809323589e-11,2.28556256414341e-08,1.7921106866644e-08,"S100a13/Rhoq/Rdx/Lpar1/Myh14/Hexb/Ermn/S100b/Ptn/Kdr/P2ry1/Strip2/Cdc42ep1/Plekho1/Rhobtb3/Parva/Rhog/Epb41l3",18,"Up"
"GO:0034764","positive regulation of transmembrane transport",0.0409090909090909,0.00878045394599847,8.21137001978733e-08,1.75680100686503e-05,1.37750849971834e-05,"S100a1/Rhoq/Stk39/G6pdx/Dnm2/Vmp1/Kcna1/Clip3/Cnksr3/Adipor2/Ctss/Car2/Atp1b1/Dbi/Glrx/Gjc2/Plp1/Klf15",18,"Up"
"GO:0001505","regulation of neurotransmitter levels",0.0409090909090909,0.00881515929756368,8.71535563428242e-08,1.7713960326679e-05,1.38895246634775e-05,"Slc18a2/Sncg/Syt2/Cplx1/Chrm2/Slc5a7/Nat8l/Vamp1/Slc6a3/Th/Gdnf/P2ry1/Pnkd/Syt6/Sv2a/Brsk1/Gpm6b/Drd2",18,"Up"
"GO:0015980","energy derivation by oxidation of organic compounds",0.0409090909090909,0.0108280696883459,1.77027671184283e-06,0.000189373021937924,0.000148487475996124,"Tcf7l2/Ndufs2/Cox5a/Slc25a33/Atp5j/Ndufa10/Atp5b/S100b/Khk/Ppargc1a/Ppp1cc/Aco2/Ugp2/Esrrb/Chchd10/Mtch2/Immp2l/Mdh1",18,"Up"
"GO:0019693","ribose phosphate metabolic process",0.0409090909090909,0.0130492121885195,2.27919487757252e-05,0.00114381817004102,0.00089686836767896,"Adssl1/Rhoq/G6pdx/Slc4a4/Atp5j/Pkm/Atp5b/Rfk/Khk/Ppargc1a/Ctps2/Esrrb/Mtch2/Nudt19/Atp2b2/Adcy2/Ldhd/Ampd3",18,"Up"
"GO:1901214","regulation of neuron death",0.0409090909090909,0.0136044978135629,3.93112821148398e-05,0.00179550968311038,0.00140785999105541,"Mdk/Sncg/Vegfb/G6pdx/Ddit3/Ctsz/Bag1/Ngfr/Pcp4/Nefl/Mag/Ppargc1a/Gclm/Tyrobp/Npm1/Kdr/Gdnf/Ntrk1",18,"Up"
"GO:0046034","ATP metabolic process",0.0386363636363636,0.00912750746165059,7.25804927618058e-07,9.51740977666905e-05,7.46260550365868e-05,"Ndufs2/Slc4a4/Cox5a/Slc25a33/Atp5j/Pkm/Ndufa10/Atp5b/Clpx/Khk/Ppargc1a/Esrrb/Chchd10/Mtch2/Atp1b1/Ldhd/Ampd3",17,"Up"
"GO:0043523","regulation of neuron apoptotic process",0.0386363636363636,0.00982161449295481,1.98506822050323e-06,0.000206905187598606,0.000162234455376081,"Mdk/Vegfb/G6pdx/Ddit3/Ctsz/Bag1/Ngfr/Pcp4/Nefl/Mag/Ppargc1a/Gclm/Tyrobp/Npm1/Kdr/Gdnf/Ntrk1",17,"Up"
"GO:0045765","regulation of angiogenesis",0.0386363636363636,0.0106545429305199,5.90156069433702e-06,0.000420874460043509,0.000330007863018514,"Mdk/S100a1/Vegfb/Cd59a/Ngfr/Glul/Pkm/Rnh1/Fgf18/Gab1/Ptn/Kdr/Enpp2/Emilin2/Ntrk1/Sars/Ddah1",17,"Up"
"GO:1901342","regulation of vasculature development",0.0386363636363636,0.0107933643367807,6.99834448250581e-06,0.000474137838689769,0.000371771703386449,"Mdk/S100a1/Vegfb/Cd59a/Ngfr/Glul/Pkm/Rnh1/Fgf18/Gab1/Ptn/Kdr/Enpp2/Emilin2/Ntrk1/Sars/Ddah1",17,"Up"
"GO:0051402","neuron apoptotic process",0.0386363636363636,0.0110363017977372,9.36429152859963e-06,0.000587660556347094,0.000460784919950541,"Mdk/Vegfb/G6pdx/Ddit3/Ctsz/Bag1/Ngfr/Pcp4/Nefl/Mag/Ppargc1a/Gclm/Tyrobp/Npm1/Kdr/Gdnf/Ntrk1",17,"Up"
"GO:0021700","developmental maturation",0.0386363636363636,0.01232039980565,3.81338152296616e-05,0.00176152226032471,0.00138121043678727,"G6pdx/Ddit3/Epha8/Ctsl/Cend1/Nefl/Anks1/Grb14/Bmp2/Sox10/Bcan/Pmp22/Kdr/Sirt2/Cd63/Plp1/Cntn2",17,"Up"
"GO:0009259","ribonucleotide metabolic process",0.0386363636363636,0.0126327479697369,5.20296806845807e-05,0.00220313179148771,0.00172747667886963,"Adssl1/Rhoq/Slc4a4/Atp5j/Pkm/Atp5b/Rfk/Khk/Ppargc1a/Ctps2/Esrrb/Mtch2/Nudt19/Atp2b2/Adcy2/Ldhd/Ampd3",17,"Up"
"GO:0031589","cell-substrate adhesion",0.0386363636363636,0.0129450961338238,7.0224741195824e-05,0.00288347043394974,0.00226093052994104,"Mdk/Dnm2/Postn/Hsd17b12/Dusp3/Bcan/Ptn/Kdr/Enpp2/Cd63/Sorbs3/Itgb4/Parva/Vwc2/Gpm6b/S100a10/Cntn2",17,"Up"
"GO:0061351","neural precursor cell proliferation",0.0363636363636364,0.00690636496147706,8.10437413129814e-08,1.75680100686503e-05,1.37750849971834e-05,"Mdk/Trnp1/Ndufs2/Ctsz/Gpr37l1/Ngfr/Cend1/Kcna1/Gng5/Sox10/Trf/Ptn/Sirt2/Gjc2/Drd2/Arx",16,"Up"
"GO:0006814","sodium ion transport",0.0363636363636364,0.00860692718817242,1.57468172429334e-06,0.00017300219484466,0.000135651102735711,"Sgk1/Scn4b/Hcn2/Stk39/Dnm2/Slc4a4/Ahcyl1/Slc5a7/Scn1a/Slc6a3/Cnksr3/Slc10a4/Atp1b1/Glrx/Hcn3/Drd2",16,"Up"
"GO:0099003","vesicle-mediated transport in synapse",0.0363636363636364,0.00881515929756368,2.14955331820688e-06,0.00020804605329788,0.000163129008710036,"Slc18a2/Sncg/Syt2/Cplx1/Chrm2/Dnm2/Slc18a3/Vamp1/Slc10a4/Th/P2ry1/Sirt2/Syt6/Sv2a/Brsk1/Drd2",16,"Up"
"GO:0006520","cellular amino acid metabolic process",0.0363636363636364,0.00898868605538974,2.76583793209807e-06,0.000234231899874556,0.000183661343385811,"Adssl1/Phgdh/Glul/Bcat1/Bckdhb/Gclm/Ctps2/Nars/Fah/Th/Qdpr/Sars/Hibadh/Ddah1/Tph2/Kyat1",16,"Up"
"GO:0044282","small molecule catabolic process",0.0363636363636364,0.0115915874227806,6.38267045414868e-05,0.00264750565266473,0.00207591043342236,"Inpp5j/Bcat1/Bckdhb/Khk/Acadvl/Cpt2/Fah/Qdpr/Pnkd/Hibadh/Dbi/Nudt19/Lpin1/Ldhd/Ddah1/Enpp4",16,"Up"
"GO:0048709","oligodendrocyte differentiation",0.0340909090909091,0.00412993683626015,4.39567287483443e-10,2.23355127952525e-07,1.75132861381561e-07,"Mdk/Tcf7l2/Olig2/Cnp/Olig1/Mal/Mag/Sox10/Ptn/Opalin/Enpp2/Sirt2/Myrf/Plp1/Cntn2",15,"Up"
