"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","direction"
"GO:0007409","axonogenesis",0.103448275862069,0.0171097383216492,7.57819258482737e-07,0.00147320063849044,0.00121330851805499,"Twf2/Rtn4r/Nr4a3/Unc5a/Ifrd1/Sema7a/Brsk1/Numb/Skil/Adcy1/Prdm8/Dclk1",12,"Down"
"GO:0050808","synapse organization",0.0775862068965517,0.0171444436732144,0.000179327188562027,0.0313497894720252,0.025819271056395,"Unc13b/Lrrc4/Slc8a2/Wasl/Gabra1/Numb/Zfp365/Dgkz/Atp2b2",9,"Down"
"GO:0016358","dendrite development",0.0689655172413793,0.011001596446172,4.46003987972249e-05,0.0216757938154513,0.0178518964659418,"Spire1/Wasl/Sgk1/Nedd4l/Numb/Mink1/Zfp365/Dclk1",8,"Down"
"GO:0030900","forebrain development",0.0689655172413793,0.0138127299229541,0.000214322051397016,0.0320493898396769,0.0263954526457378,"Rtn4r/Nr4a3/Nrg3/Sema7a/Numb/Emx1/Prdm8/Dclk1",8,"Down"
"GO:0030099","myeloid cell differentiation",0.0689655172413793,0.0152356493371278,0.000412644893494542,0.0321863621549319,0.0265082612289644,"Hspa1b/Fos/Junb/Klf2/Klf13/Cebpb/Klf10/Nfkbia",8,"Down"
"GO:0034329","cell junction assembly",0.0689655172413793,0.0153050600402582,0.000425224303879497,0.0321863621549319,0.0265082612289644,"Fam107a/Lrrc4/Dapk3/Gabra1/Nedd4l/Numb/Peak1/Zfp703",8,"Down"
"GO:0031346","positive regulation of cell projection organization",0.0689655172413793,0.0153744707433886,0.000438114081005331,0.0321863621549319,0.0265082612289644,"Twf2/Wasl/Sgk1/Sema7a/Plekhm1/Numb/Skil/Fzd4",8,"Down"
"GO:0009117","nucleotide metabolic process",0.0689655172413793,0.0155132921496495,0.000464847708908397,0.0322737123613544,0.0265802017011155,"Pdk3/Acss2/Nudt13/Pfkl/Papss2/Adcy1/Atp2b2/Hpca",8,"Down"
"GO:0006753","nucleoside phosphate metabolic process",0.0689655172413793,0.0157909349621712,0.000522295703588183,0.0327529950895299,0.0269749326029754,"Pdk3/Acss2/Nudt13/Pfkl/Papss2/Adcy1/Atp2b2/Hpca",8,"Down"
"GO:0050767","regulation of neurogenesis",0.0689655172413793,0.0157909349621712,0.000522295703588183,0.0327529950895299,0.0269749326029754,"Twf2/Rtn4r/Sgk1/Ifrd1/Sema7a/Numb/Skil/Zfp365",8,"Down"
"GO:0001558","regulation of cell growth",0.0689655172413793,0.0159991670715624,0.000569054959679169,0.0345700888005095,0.0284714668971058,"Hspa1b/Twf2/Fam107a/Rtn4r/Sgk1/Ifrd1/Sema7a/Nedd4l",8,"Down"
"GO:0048813","dendrite morphogenesis",0.0603448275862069,0.00648990074269452,1.1132524042968e-05,0.0108208133697649,0.00891187845755487,"Wasl/Sgk1/Nedd4l/Numb/Mink1/Zfp365/Dclk1",7,"Down"
"GO:1990138","neuron projection extension",0.0603448275862069,0.00707989171930312,1.9539055485592e-05,0.0126613079546636,0.0104276854012581,"Twf2/Rtn4r/Ifrd1/Sema7a/Nedd4l/Emx1/Dclk1",7,"Down"
"GO:0099003","vesicle-mediated transport in synapse",0.0603448275862069,0.00881515929756368,7.84705991270865e-05,0.0280283488878429,0.0230837766181552,"Unc13b/Napa/Synj2/Brsk1/Numb/Adcy1/Hpca",7,"Down"
"GO:0021537","telencephalon development",0.0603448275862069,0.00895398070382453,8.65072496538361e-05,0.0280283488878429,0.0230837766181552,"Rtn4r/Nr4a3/Nrg3/Sema7a/Numb/Emx1/Prdm8",7,"Down"
"GO:0048588","developmental cell growth",0.0603448275862069,0.00961338238356355,0.000134389437048344,0.0285367800658141,0.0235025137968937,"Twf2/Rtn4r/Ifrd1/Sema7a/Nedd4l/Emx1/Dclk1",7,"Down"
"GO:0060560","developmental growth involved in morphogenesis",0.0603448275862069,0.00975220378982439,0.000146794136141019,0.0285367800658141,0.0235025137968937,"Twf2/Rtn4r/Ifrd1/Sema7a/Nedd4l/Emx1/Dclk1",7,"Down"
