"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","direction","comparison"
"GO:0001667","ameboidal-type cell migration",0.0547445255474453,0.0156868189074755,4.03649683783328e-09,6.08005900254244e-06,4.69115260225777e-06,"Vstm4/Isl1/Tbxa2r/Itgb2/Gata2/Thbs1/Tac1/Tgfbr3/Cap1/Hyal1/Card10/Prkca/Nfe2l2/Anxa3/Ednrb/Syne2/Tgfb2/Prr5l/Sema6d/Nrp2/Sparc/Sdc4/Wasf2/Itgb1/Akt1/Glul/Sash1/Gpx1/Plpp3/Adipor2",30,"Up","CSUB-SUB"
"GO:0050673","epithelial cell proliferation",0.0529197080291971,0.0165197473450406,4.78605658072124e-08,3.01384820111703e-05,2.32537576124967e-05,"Ccl12/Vstm4/Isl1/Dlk1/Gata2/Sulf1/Thbs1/Uhrf1/Tgfbr3/Hyal1/Notch2/Prkca/Ednrb/Bcl11b/Lims2/Sox11/Ecm1/Tgfb2/Igfbp4/Sparc/Tinf2/Tcf7l2/Ptn/Zfp703/Akt1/Glul/Sox2/Nfib/Gpx1",29,"Up","CSUB-SUB"
"GO:0042063","gliogenesis",0.0510948905109489,0.012146873047824,2.09700701166501e-10,9.24360690741938e-07,7.1320312154628e-07,"Ccl12/Tspo/Sox1/Syne2/Mag/Ifngr1/Sox11/Cnp/Zcchc24/Tgfb2/Olig2/Trf/Ndrg1/Dner/Sun2/Tcf7l2/Ptn/Dbi/Akt1/Gpr37l1/Dab1/Nfib/Nab1/Adgrg1/Plpp3/Kcnj10/Serpine2/Qk",28,"Up","CSUB-SUB"
"GO:0042060","wound healing",0.0492700729927007,0.012979801485389,4.13797119047807e-09,6.08005900254244e-06,4.69115260225777e-06,"Lox/Ndnf/Lilrb4a/Pf4/Tbxa2r/Adra2a/Gata2/Thbs1/Mylk/Notch2/Prkcd/Prkca/Nfe2l2/Flna/Adamts13/Entpd2/Pdpn/Tgfb2/Anxa5/Cd151/Sdc4/Itgb1/Gpx1/Plpp3/Abat/Adipor2/Serpine2",27,"Up","CSUB-SUB"
"GO:0050678","regulation of epithelial cell proliferation",0.0492700729927007,0.0140556673839106,2.21726290705105e-08,2.44342372357026e-05,1.88525696123209e-05,"Ccl12/Isl1/Dlk1/Gata2/Sulf1/Thbs1/Uhrf1/Tgfbr3/Hyal1/Notch2/Prkca/Ednrb/Bcl11b/Lims2/Sox11/Ecm1/Tgfb2/Sparc/Tinf2/Tcf7l2/Ptn/Zfp703/Akt1/Glul/Sox2/Nfib/Gpx1",27,"Up","CSUB-SUB"
"GO:0045785","positive regulation of cell adhesion",0.0492700729927007,0.0167279794544319,7.24317342959703e-07,0.000199549427985398,0.000153965087835711,"Ndnf/Plekha2/Lilrb4a/Spp1/Itgb2/Runx1/Thbs1/Zap70/Nid1/Hyal1/Npy/Prkca/Flna/Nckap1l/Ptpru/Lims2/Pdpn/Lgals1/Nfkbiz/Tgfb2/Ninj1/Sdc4/Itgb1/Ptn/Sox2/Adgrg1/Plpp3",27,"Up","CSUB-SUB"
"GO:0007409","axonogenesis",0.0492700729927007,0.0171097383216492,1.11598989770494e-06,0.000245964173454168,0.000189777018920245,"Isl1/Zic2/Cdh4/Prkca/Wnt7b/Rgma/Bcl11b/Mag/Cnp/Slitrk2/Alcam/Tgfb2/Sema6d/Col25a1/Nrp2/Epha7/Itgb1/Kif13b/Spg20/Rnd2/Cyfip1/Lhx2/Dab1/Nfib/Brsk1/Chn1/Pak2",27,"Up","CSUB-SUB"
"GO:0030900","forebrain development",0.0437956204379562,0.0138127299229541,8.26311020426468e-07,0.000214257586943522,0.00016531336885436,"Ndnf/Isl1/Gata2/Zic5/Sox1/Igf2bp1/Wnt7b/Syne2/Bcl11b/Sall3/Pou3f4/Olig2/Chd7/Nrp2/Sun2/Tcf7l2/Dbi/Sox2/Lhx2/Dab1/Nfib/Adgrg1/Bcan/Tacc2",24,"Up","CSUB-SUB"
"GO:0050767","regulation of neurogenesis",0.0437956204379562,0.0157909349621712,8.24231036368014e-06,0.000807380090735601,0.000622945141170773,"Tspo/Cdh4/Wnt7b/Rgma/Mag/Sox11/Zcchc24/Olig2/Ctdsp1/Trf/Sema6d/Chd7/Nos1/Epha7/Ptn/Sox2/Gpr37l1/Spg20/Rnd2/Cyfip1/Lhx2/Dab1/Serpine2/Qk",24,"Up","CSUB-SUB"
"GO:0045765","regulation of angiogenesis",0.041970802919708,0.0106545429305199,2.96905451075683e-08,2.61751845668323e-05,2.01958213142218e-05,"Isl1/Lgals3/Tbxa2r/Itgb2/Gata2/Runx1/Creb3l1/Sulf1/Thbs1/Hyal1/Prkca/Tspan12/Nfe2l2/Anxa3/C3ar1/Ecm1/Tgfb2/Ninj1/Sparc/Itgb1/Ptn/Glul/Sash1",23,"Up","CSUB-SUB"
"GO:1901342","regulation of vasculature development",0.041970802919708,0.0107933643367807,3.7686468236828e-08,2.76869919979897e-05,2.13622769952967e-05,"Isl1/Lgals3/Tbxa2r/Itgb2/Gata2/Runx1/Creb3l1/Sulf1/Thbs1/Hyal1/Prkca/Tspan12/Nfe2l2/Anxa3/C3ar1/Ecm1/Tgfb2/Ninj1/Sparc/Itgb1/Ptn/Glul/Sash1",23,"Up","CSUB-SUB"
"GO:0009100","glycoprotein metabolic process",0.041970802919708,0.0115221767196502,1.23541946955309e-07,6.05081002421112e-05,4.66858515336377e-05,"Cytl1/Ptx3/Ndst4/Ndnf/Sulf1/Ggta1/Gmppb/Galnt10/Acot8/St6galnac2/Col11a1/Itm2a/Tmtc1/B3galnt2/Mgat4b/St6galnac5/Necab2/Tcf7l2/Galnt16/Fbxo2/St3gal3/Pomt2/Mgat2",23,"Up","CSUB-SUB"
"GO:0022407","regulation of cell-cell adhesion",0.041970802919708,0.0162421045325189,3.83299460841943e-05,0.00231449866217984,0.00178578306846477,"Fgl2/Lilrb4a/Lgals3/Itgb2/Runx1/Zap70/Prkcd/Prkca/Nckap1l/Mad2l2/Ptpru/Pdpn/Lgals1/Ass1/Nfkbiz/Epha7/Sdc4/Zfp703/Akt1/Sox2/Plpp3/Abat/Serpine2",23,"Up","CSUB-SUB"
"GO:0046879","hormone secretion",0.0401459854014599,0.0129103907822586,3.23478488021291e-06,0.000485149413879814,0.000374323659433967,"Isl1/Spp1/Adra2a/Tspo/Htr2c/Runx1/Pla2g3/Tac1/Nnat/Cplx3/Sox11/Anxa5/Chd7/Nos1/Rasl10b/Tcf7l2/Cplx1/Glul/Mcu/Adcy5/Abat/Glud1",22,"Up","CSUB-SUB"
"GO:0031589","cell-substrate adhesion",0.0401459854014599,0.0129450961338238,3.37771230909915e-06,0.000485149413879814,0.000374323659433967,"Ndnf/Plekha2/Spp1/Itga11/Itgb2/Akip1/Thbs1/Nid1/Npy/Sorbs3/Parvg/Flna/Itga9/Lims2/Pdpn/Lgals1/Ninj1/Sdc4/Itgb1/Ptn/Bcan/Slk",22,"Up","CSUB-SUB"
"GO:0009914","hormone transport",0.0401459854014599,0.0131880335947803,4.55044236642627e-06,0.000573095712891629,0.000442179828148069,"Isl1/Spp1/Adra2a/Tspo/Htr2c/Runx1/Pla2g3/Tac1/Nnat/Cplx3/Sox11/Anxa5/Chd7/Nos1/Rasl10b/Tcf7l2/Cplx1/Glul/Mcu/Adcy5/Abat/Glud1",22,"Up","CSUB-SUB"
"GO:0051047","positive regulation of secretion",0.0401459854014599,0.0144721316026931,1.94185064979301e-05,0.00142661294404793,0.0011007227104353,"Isl1/Lgals3/Spp1/Itgb2/Gata2/Htr2c/Runx1/Pla2g3/Tac1/Nnat/Prkca/Cadps2/Ednrb/Sox11/Tgfb2/Sdc4/Rasl10b/Tcf7l2/Glul/Mcu/Abat/Glud1",22,"Up","CSUB-SUB"
"GO:0061448","connective tissue development",0.0383211678832117,0.0102380787117374,2.78022173964652e-07,0.000102126811903016,7.87973371999817e-05,"Cytl1/Lox/Scube2/Hspg2/Runx1/Sulf1/Thbs1/Cr2/Dyrk1b/Prkca/Wnt7b/Col11a1/Ap1s2/Pth1r/C3ar1/Ecm1/Tgfb2/Prrx1/Spg20/Nfib/Zeb1",21,"Up","CSUB-SUB"
"GO:1903532","positive regulation of secretion by cell",0.0383211678832117,0.0125980426181717,7.55398939441235e-06,0.000756772392058401,0.000583898079745127,"Isl1/Lgals3/Spp1/Itgb2/Gata2/Htr2c/Runx1/Pla2g3/Tac1/Nnat/Prkca/Cadps2/Sox11/Tgfb2/Sdc4/Rasl10b/Tcf7l2/Glul/Mcu/Abat/Glud1",21,"Up","CSUB-SUB"
"GO:0001503","ossification",0.0383211678832117,0.014610953008954,6.68180223742316e-05,0.00351065215707952,0.00270869164187695,"Lox/Spp1/Scube2/Hspg2/Dlk1/Runx1/Creb3l1/Tac1/Tgfbr3/Wnt7b/Limd1/Pth1r/Sox11/Ecm1/Slc24a3/Tcf7l2/Ptn/Akt1/Sox2/Nab1/Atraid",21,"Up","CSUB-SUB"
"GO:0001505","regulation of neurotransmitter levels",0.0364963503649635,0.00881515929756368,1.0551814261622e-07,5.81404965815373e-05,4.48590945780273e-05,"Adra2a/Th/Htr2c/Sncaip/Nr3c2/Slc29a1/Prkca/Cadps2/Cplx3/Maob/Nos1/Ctbp2/Itgb1/Grm4/Cplx1/Slc6a11/Brsk1/Abat/Kcnj10/Pde1b",20,"Up","CSUB-SUB"
"GO:0046883","regulation of hormone secretion",0.0364963503649635,0.0106545429305199,2.11161040572924e-06,0.000404694724715413,0.000312247744664127,"Isl1/Spp1/Adra2a/Tspo/Htr2c/Runx1/Pla2g3/Tac1/Nnat/Sox11/Anxa5/Chd7/Nos1/Rasl10b/Tcf7l2/Glul/Mcu/Adcy5/Abat/Glud1",20,"Up","CSUB-SUB"
"GO:0010631","epithelial cell migration",0.0364963503649635,0.0108627750399112,2.83437714919815e-06,0.000480535941294825,0.000370764071621831,"Vstm4/Tbxa2r/Itgb2/Gata2/Thbs1/Tac1/Tgfbr3/Hyal1/Card10/Prkca/Nfe2l2/Anxa3/Tgfb2/Sparc/Itgb1/Akt1/Glul/Sash1/Gpx1/Plpp3",20,"Up","CSUB-SUB"
"GO:0090132","epithelium migration",0.0364963503649635,0.0109321857430416,3.1211338040437e-06,0.000485149413879814,0.000374323659433967,"Vstm4/Tbxa2r/Itgb2/Gata2/Thbs1/Tac1/Tgfbr3/Hyal1/Card10/Prkca/Nfe2l2/Anxa3/Tgfb2/Sparc/Itgb1/Akt1/Glul/Sash1/Gpx1/Plpp3",20,"Up","CSUB-SUB"
"GO:0090130","tissue migration",0.0364963503649635,0.011001596446172,3.43396229041186e-06,0.000485149413879814,0.000374323659433967,"Vstm4/Tbxa2r/Itgb2/Gata2/Thbs1/Tac1/Tgfbr3/Hyal1/Card10/Prkca/Nfe2l2/Anxa3/Tgfb2/Sparc/Itgb1/Akt1/Glul/Sash1/Gpx1/Plpp3",20,"Up","CSUB-SUB"
"GO:0010001","glial cell differentiation",0.0346715328467153,0.00898868605538974,6.49424754875264e-07,0.000190844287966011,0.000147248518105402,"Sox1/Mag/Ifngr1/Sox11/Cnp/Olig2/Ndrg1/Dner/Tcf7l2/Ptn/Akt1/Gpr37l1/Dab1/Nfib/Nab1/Plpp3/Kcnj10/Serpine2/Qk",19,"Up","CSUB-SUB"
"GO:0030198","extracellular matrix organization",0.0346715328467153,0.0109321857430416,1.13652494173731e-05,0.00100196038863561,0.000773076228790155,"Lox/Ptx3/Ndnf/Lgals3/Eln/Hspg2/Hapln2/Creb3l1/Sulf1/Olfml2b/P3h4/Nid1/Myo1e/Col11a1/Adamts13/Pdpn/Tgfb2/Col25a1/Itgb1",19,"Up","CSUB-SUB"
"GO:0043062","extracellular structure organization",0.0346715328467153,0.0109668910946068,1.18828611004094e-05,0.00102705199471774,0.000792436000318325,"Lox/Ptx3/Ndnf/Lgals3/Eln/Hspg2/Hapln2/Creb3l1/Sulf1/Olfml2b/P3h4/Nid1/Myo1e/Col11a1/Adamts13/Pdpn/Tgfb2/Col25a1/Itgb1",19,"Up","CSUB-SUB"
"GO:0045229","external encapsulating structure organization",0.0346715328467153,0.011001596446172,1.24215492795704e-05,0.00105296517739127,0.000812429670491739,"Lox/Ptx3/Ndnf/Lgals3/Eln/Hspg2/Hapln2/Creb3l1/Sulf1/Olfml2b/P3h4/Nid1/Myo1e/Col11a1/Adamts13/Pdpn/Tgfb2/Col25a1/Itgb1",19,"Up","CSUB-SUB"
"GO:0006836","neurotransmitter transport",0.0328467153284672,0.00839869507878115,1.0450308488139e-06,0.000245279415023866,0.000189248684196702,"Slc10a4/Adra2a/Th/Htr2c/Sncaip/Nr3c2/Slc29a1/Prkca/Cadps2/Cplx3/Nos1/Ctbp2/Itgb1/Grm4/Cplx1/Slc6a11/Brsk1/Kcnj10",18,"Up","CSUB-SUB"
