"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","direction"
"GO:0010466","negative regulation of peptidase activity",0.107142857142857,0.00909280211008538,0.00205789763724428,0.112772790520987,0.0803663182544872,"Itih2/Serpina1c/Serping1",3,"Up"
"GO:0045861","negative regulation of proteolysis",0.107142857142857,0.0124245158603457,0.0049489406771564,0.129190936672015,0.0920665338173602,"Itih2/Serpina1c/Serping1",3,"Up"
"GO:0051346","negative regulation of hydrolase activity",0.107142857142857,0.0127021586728674,0.00526185411861137,0.129190936672015,0.0920665338173602,"Itih2/Serpina1c/Serping1",3,"Up"
"GO:0001503","ossification",0.107142857142857,0.014610953008954,0.00773689646935705,0.129190936672015,0.0920665338173602,"Foxc2/Plxnb1/Mgp",3,"Up"
"GO:0052547","regulation of peptidase activity",0.107142857142857,0.0153744707433886,0.00889024965252,0.129190936672015,0.0920665338173602,"Itih2/Serpina1c/Serping1",3,"Up"
"GO:1904862","inhibitory synapse assembly",0.0714285714285714,0.000555285625043382,0.000108356077045309,0.0518007638030114,0.0369152581077934,"Cbln1/Plxnb1",2,"Up"
"GO:0044790","suppression of viral release by host",0.0714285714285714,0.000728812382869438,0.000189053882492742,0.0518007638030114,0.0369152581077934,"Trim30a/Trim26",2,"Up"
"GO:0046597","negative regulation of viral entry into host cell",0.0714285714285714,0.00107586589852155,0.000416110608236537,0.0686525028907515,0.0489244690212617,"Trim30a/Trim26",2,"Up"
"GO:1903901","negative regulation of viral life cycle",0.0714285714285714,0.00117998195321719,0.000501113159786508,0.0686525028907515,0.0489244690212617,"Trim30a/Trim26",2,"Up"
"GO:0046596","regulation of viral entry into host cell",0.0714285714285714,0.00180467828139099,0.00117171395963402,0.112772790520987,0.0803663182544872,"Trim30a/Trim26",2,"Up"
"GO:0052372","modulation by symbiont of entry into host",0.0714285714285714,0.00197820503921705,0.00140607209317111,0.112772790520987,0.0803663182544872,"Trim30a/Trim26",2,"Up"
"GO:0030199","collagen fibril organization",0.0714285714285714,0.00204761574234747,0.00150557866415852,0.112772790520987,0.0803663182544872,"Foxc2/P3h4",2,"Up"
"GO:0006487","protein N-linked glycosylation",0.0714285714285714,0.00218643714860832,0.00171440460137686,0.112772790520987,0.0803663182544872,"Stt3a/Rft1",2,"Up"
"GO:0043903","regulation of biological process involved in symbiotic interaction",0.0714285714285714,0.00232525855486916,0.00193623323923666,0.112772790520987,0.0803663182544872,"Trim30a/Trim26",2,"Up"
"GO:0048525","negative regulation of viral process",0.0714285714285714,0.00353994585965156,0.00441723658538228,0.129190936672015,0.0920665338173602,"Trim30a/Trim26",2,"Up"
"GO:0046718","viral entry into host cell",0.0714285714285714,0.00364406191434719,0.00467381661017992,0.129190936672015,0.0920665338173602,"Trim30a/Trim26",2,"Up"
"GO:0044409","entry into host",0.0714285714285714,0.00378288332060804,0.00502642671605117,0.129190936672015,0.0920665338173602,"Trim30a/Trim26",2,"Up"
"GO:0052126","movement in host environment",0.0714285714285714,0.00451169570347748,0.00707108490830402,0.129190936672015,0.0920665338173602,"Trim30a/Trim26",2,"Up"
"GO:0061041","regulation of wound healing",0.0714285714285714,0.00461581175817311,0.00738923706193792,0.129190936672015,0.0920665338173602,"Foxc2/Serping1",2,"Up"
"GO:1903900","regulation of viral life cycle",0.0714285714285714,0.00510168668008607,0.008957991884724,0.129190936672015,0.0920665338173602,"Trim30a/Trim26",2,"Up"
"GO:0051701","biological process involved in interaction with host",0.0714285714285714,0.00524050808634691,0.0094312880256033,0.129190936672015,0.0920665338173602,"Trim30a/Trim26",2,"Up"
"GO:0050792","regulation of viral process",0.0714285714285714,0.00593461511765114,0.011960868729955,0.129190936672015,0.0920665338173602,"Trim30a/Trim26",2,"Up"
"GO:1903034","regulation of response to wounding",0.0714285714285714,0.00603873117234678,0.0123633381028767,0.129190936672015,0.0920665338173602,"Foxc2/Serping1",2,"Up"
"GO:0010951","negative regulation of endopeptidase activity",0.0714285714285714,0.00648990074269452,0.0141751634467015,0.129190936672015,0.0920665338173602,"Serpina1c/Serping1",2,"Up"
"GO:0006486","protein glycosylation",0.0714285714285714,0.00659401679739016,0.0146087241202544,0.129190936672015,0.0920665338173602,"Stt3a/Rft1",2,"Up"
"GO:0043413","macromolecule glycosylation",0.0714285714285714,0.00659401679739016,0.0146087241202544,0.129190936672015,0.0920665338173602,"Stt3a/Rft1",2,"Up"
"GO:0048754","branching morphogenesis of an epithelial tube",0.0714285714285714,0.00666342750052058,0.0149009441083892,0.129190936672015,0.0920665338173602,"Foxc2/Mgp",2,"Up"
"GO:0007416","synapse assembly",0.0714285714285714,0.00669813285208579,0.0150480041275898,0.129190936672015,0.0920665338173602,"Cbln1/Plxnb1",2,"Up"
"GO:0048771","tissue remodeling",0.0714285714285714,0.00704518636773791,0.0165531354235772,0.129190936672015,0.0920665338173602,"Foxc2/P3h4",2,"Up"
"GO:0070085","glycosylation",0.0714285714285714,0.00746165058652044,0.0184408912503077,0.129190936672015,0.0920665338173602,"Stt3a/Rft1",2,"Up"
"GO:0061138","morphogenesis of a branching epithelium",0.0714285714285714,0.00798223085999861,0.0209226555678555,0.129190936672015,0.0920665338173602,"Foxc2/Mgp",2,"Up"
"GO:0045088","regulation of innate immune response",0.0714285714285714,0.00839869507878115,0.0230031438204594,0.129190936672015,0.0920665338173602,"Trim30a/Serping1",2,"Up"
"GO:0006814","sodium ion transport",0.0714285714285714,0.00860692718817242,0.0240743639392099,0.129190936672015,0.0920665338173602,"Prss30/Slc6a13",2,"Up"
"GO:0001763","morphogenesis of a branching structure",0.0714285714285714,0.00864163253973763,0.0242548819086181,0.129190936672015,0.0920665338173602,"Foxc2/Mgp",2,"Up"
"GO:0006488","dolichol-linked oligosaccharide biosynthetic process",0.0357142857142857,0.000347053515652114,0.00967661969651534,0.129190936672015,0.0920665338173602,"Rft1",1,"Up"
"GO:0021684","cerebellar granular layer formation",0.0357142857142857,0.000347053515652114,0.00967661969651534,0.129190936672015,0.0920665338173602,"Cbln1",1,"Up"
"GO:0021707","cerebellar granule cell differentiation",0.0357142857142857,0.000347053515652114,0.00967661969651534,0.129190936672015,0.0920665338173602,"Cbln1",1,"Up"
"GO:0048703","embryonic viscerocranium morphogenesis",0.0357142857142857,0.000347053515652114,0.00967661969651534,0.129190936672015,0.0920665338173602,"Foxc2",1,"Up"
"GO:0061043","regulation of vascular wound healing",0.0357142857142857,0.000347053515652114,0.00967661969651534,0.129190936672015,0.0920665338173602,"Foxc2",1,"Up"
"GO:0002176","male germ cell proliferation",0.0357142857142857,0.000381758867217325,0.0106393003883811,0.129190936672015,0.0920665338173602,"Ptgds",1,"Up"
"GO:0033689","negative regulation of osteoblast proliferation",0.0357142857142857,0.000381758867217325,0.0106393003883811,0.129190936672015,0.0920665338173602,"Plxnb1",1,"Up"
"GO:1900454","positive regulation of long-term synaptic depression",0.0357142857142857,0.000381758867217325,0.0106393003883811,0.129190936672015,0.0920665338173602,"Cbln1",1,"Up"
"GO:0001867","complement activation, lectin pathway",0.0357142857142857,0.000416464218782536,0.0116010786611004,0.129190936672015,0.0920665338173602,"Serping1",1,"Up"
"GO:0006490","oligosaccharide-lipid intermediate biosynthetic process",0.0357142857142857,0.000416464218782536,0.0116010786611004,0.129190936672015,0.0920665338173602,"Rft1",1,"Up"
"GO:0021683","cerebellar granular layer morphogenesis",0.0357142857142857,0.000416464218782536,0.0116010786611004,0.129190936672015,0.0920665338173602,"Cbln1",1,"Up"
"GO:0036093","germ cell proliferation",0.0357142857142857,0.000416464218782536,0.0116010786611004,0.129190936672015,0.0920665338173602,"Ptgds",1,"Up"
"GO:0046598","positive regulation of viral entry into host cell",0.0357142857142857,0.000416464218782536,0.0116010786611004,0.129190936672015,0.0920665338173602,"Trim30a",1,"Up"
"GO:0075294","positive regulation by symbiont of entry into host",0.0357142857142857,0.000416464218782536,0.0116010786611004,0.129190936672015,0.0920665338173602,"Trim30a",1,"Up"
"GO:0090394","negative regulation of excitatory postsynaptic potential",0.0357142857142857,0.000416464218782536,0.0116010786611004,0.129190936672015,0.0920665338173602,"Cbln1",1,"Up"
"GO:0010288","response to lead ion",0.0357142857142857,0.000451169570347748,0.0125619553292997,0.129190936672015,0.0920665338173602,"Serpina1c",1,"Up"
"GO:0019321","pentose metabolic process",0.0357142857142857,0.000451169570347748,0.0125619553292997,0.129190936672015,0.0920665338173602,"Fggy",1,"Up"
"GO:0033625","positive regulation of integrin activation",0.0357142857142857,0.000451169570347748,0.0125619553292997,0.129190936672015,0.0920665338173602,"Foxc2",1,"Up"
"GO:0048340","paraxial mesoderm morphogenesis",0.0357142857142857,0.000451169570347748,0.0125619553292997,0.129190936672015,0.0920665338173602,"Foxc2",1,"Up"
