"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","direction","comparison"
"GO:0007409","axonogenesis",0.0472541507024266,0.0171097383216492,3.29248402654641e-08,2.07829579444799e-05,1.64269967479292e-05,"Lama5/Lhx4/Bdnf/Rhoh/Slit1/Sema5a/Slit2/Ttc8/Cntn5/Stk25/Efnb1/Plxnc1/Sema6b/Matn2/Numbl/Alcam/Fzd3/Cdh2/Olfr160/Arhgef28/Plppr4/Plxna1/Efna3/Sema4a/Stxbp5/Slitrk3/Pak3/Neo1/Sema4b/Nrp2/Efnb3/Ulk1/Sipa1l1/Map2k1/B4galt6/Agrn/Ncam1",37,"Up","CDOM-DOM"
"GO:0050808","synapse organization",0.0472541507024266,0.0171444436732144,3.46888511487251e-08,2.07829579444799e-05,1.64269967479292e-05,"St8sia2/Bdnf/Glra3/Tpbg/Igsf9/Cntn5/Efnb1/Shisa7/Lrrtm1/Lrfn5/Cdh2/Adgrl3/Il1rapl1/Sema4a/Slitrk3/Gabrb3/Sez6l/Negr1/Tanc2/Marcks/Pak3/Camkv/Nrp2/Slc7a11/Nrxn1/Ppfia2/Bhlhb9/Ptprf/Nlgn1/Cadm1/Sipa1l1/Add2/Adgrb3/Rock2/Dlg4/Agrn/Gpm6a",37,"Up","CDOM-DOM"
"GO:0044782","cilium organization",0.0446998722860792,0.013465676407302,7.03485490689413e-10,3.37180595687436e-06,2.66509924314863e-06,"Tekt2/Dnah5/Lama5/Mak/Catip/Ccdc103/Rfx2/Rsph1/Rsph9/Rfx3/Dnah1/Rsph4a/Hap1/Ttc8/Dnah7a/Armc2/Ttc26/Dync2h1/Zfp423/Lrrc6/Drc1/Dnal1/Tbc1d32/Tctn3/Dnah7b/Ift140/Rabl2/Fnbp1l/Pkd2/Tub/Bbs1/Mphosph9/Cep70/Tmem237/Fbf1",35,"Up","CDOM-DOM"
"GO:0034329","cell junction assembly",0.0421455938697318,0.0153050600402582,1.94266268253795e-07,7.16244787492647e-05,5.66124938822194e-05,"St8sia2/Bdnf/Ston1/Tpbg/Hdac7/Pkp2/Cntn5/Efnb1/Rhpn1/Arhgap6/Wnt4/Lrrtm1/Lrfn5/Cdh2/Adgrl3/Il1rapl1/Sema4a/Slitrk3/Gabrb3/Negr1/Cdh22/Pip5k1a/Nrxn1/Bhlhb9/Nlgn1/Cadm1/Fbf1/Sipa1l1/Add2/Adgrb3/Rock2/Agrn/Gpm6a",33,"Up","CDOM-DOM"
"GO:0060271","cilium assembly",0.0408684546615581,0.01232039980565,3.84857347593182e-09,4.82532426768217e-06,3.81397038211166e-06,"Tekt2/Dnah5/Lama5/Mak/Ccdc103/Rfx2/Rsph1/Rsph9/Rfx3/Dnah1/Rsph4a/Hap1/Ttc8/Dnah7a/Armc2/Ttc26/Dync2h1/Zfp423/Lrrc6/Drc1/Dnal1/Tbc1d32/Tctn3/Dnah7b/Ift140/Rabl2/Fnbp1l/Bbs1/Mphosph9/Cep70/Tmem237/Fbf1",32,"Up","CDOM-DOM"
"GO:0050767","regulation of neurogenesis",0.0408684546615581,0.0157909349621712,1.15352629949283e-06,0.000290992187024691,0.000230002279882254,"Spint1/Otp/Adcyap1/Bdnf/Nos1/Plag1/Slit1/Sema5a/Hes5/Heyl/Hap1/Slit2/Stk25/Plxnc1/Sema6b/Tgfb1/Arntl/Numbl/Fzd3/Il1rapl1/Plxna1/Sema4a/Marcks/Pak3/Sema4b/Efnb3/Bhlhb9/Ptprf/Cx3cl1/Ulk1/Ppp3ca/Map2k1",32,"Up","CDOM-DOM"
"GO:0034765","regulation of ion transmembrane transport",0.0408684546615581,0.0172832650794753,7.61465107260195e-06,0.0012462961272154,0.000985081261455462,"Rrad/Nos1/Scn5a/Abcb1b/Pirt/Cacna1h/Atp2b4/Kcnh3/Hap1/Fxyd5/Cacna2d1/Slc31a2/Kcnip3/Tgfb1/Kcnip2/Kcns2/Camk2d/Cacna1b/Dpp10/Cacng4/Prkce/Pkd2/Nrxn1/Gpd1l/Scn2a/Nlgn1/Scn3a/Cx3cl1/Nalcn/Dlg4/Agrn/Plcg1",32,"Up","CDOM-DOM"
"GO:0030900","forebrain development",0.0395913154533844,0.0138127299229541,1.89435342187837e-07,7.16244787492647e-05,5.66124938822194e-05,"Aldh1a2/Otp/Dnah5/Nr2f2/Gli1/Slit1/Sema5a/Hes5/Kdm2b/Prkg1/Cdon/Hap1/Slit2/Rax/Ttc8/Dync2h1/Sema6b/Wnt4/Fgfr1/Numbl/Cdh2/Nr2f1/Pgap1/Jakmip1/Nrp2/Mboat7/Slc7a11/Setd2/Bbs1/Celf1/Ncam1",31,"Up","CDOM-DOM"
"GO:0007389","pattern specification process",0.0395913154533844,0.0170056222669536,1.42687214553936e-05,0.00162833290323099,0.00128704582751783,"Aldh1a2/Hnf1b/Dnah5/Nr2f2/Ccdc103/Gli1/Ets2/Hes5/Rfx3/Kdm2b/Heyl/Cdon/Rax/Ttc8/Axin2/Dync2h1/Lrrc6/Efnb1/Drc1/Tbc1d32/Fgfr1/Ar/Pofut1/Pcgf2/Nr2f1/Ift140/Pgap1/Pkd2/Nrp2/Map3k4/Bptf",31,"Up","CDOM-DOM"
"GO:0001667","ameboidal-type cell migration",0.0383141762452107,0.0156868189074755,7.80072685509326e-06,0.0012462961272154,0.000985081261455462,"Lama5/Nr2f2/Radil/Sema5a/Tpbg/Atp2b4/Hdac7/Tgfbr3/Rreb1/Slit2/Efnb1/Sema6b/Tgfb1/Fgfr1/Acvr1b/Cdh13/Hmgb1/Amotl1/Sox9/Cdh2/Sema4a/Prkce/Pak3/Sema4b/Nrp2/Pip5k1a/Scarb1/Lemd3/Rock2/Plcg1",30,"Up","CDOM-DOM"
