"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","module"
"GO:0050808","synapse organization",0.0662650602409639,0.0171444436732144,0.000146231586608867,0.0197230195830354,0.0160509254476226,"Cttnbp2/Sorbs1/Cdh9/Nrp2/Nfia/Wnt7a/Cyfip1/Gnpat/Nedd4/Lrrn1/Tanc1",11,"lightgreen"
"GO:0042060","wound healing",0.0602409638554217,0.012979801485389,6.66260377704612e-05,0.0139248418940264,0.0113322708102565,"Anxa6/Gna13/Prkcd/Papss2/Notch2/Wnt7a/Adipor2/Cd9/Adra2a/Ndnf",10,"lightgreen"
"GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway",0.0602409638554217,0.0135697924619976,9.61145823152244e-05,0.0172182408890416,0.0140124943691143,"Mtmr4/Smad5/Lats2/Fstl1/Zeb1/Tcf7l2/Parp1/Notch2/Sox11/Zfp703",10,"lightgreen"
"GO:0034329","cell junction assembly",0.0602409638554217,0.0153050600402582,0.000253942223309658,0.0219616240020904,0.0178727394191443,"Sorbs1/Slk/Cdh9/Map4k4/Wnt7a/Cd9/Gnpat/Lrrn1/Ptk2b/Zfp703",10,"lightgreen"
"GO:0016055","Wnt signaling pathway",0.0602409638554217,0.0156521135559103,0.000303279386439111,0.0245362806835255,0.0199680383804902,"Amotl1/Rspo3/Lats2/Rnf138/Tcf7l2/Wnt7a/Alpk2/Rbms3/Zfp703/Tmem170b",10,"lightgreen"
"GO:0198738","cell-cell signaling by wnt",0.0602409638554217,0.0157215242590407,0.00031405128975556,0.024613769834592,0.0200311003564484,"Amotl1/Rspo3/Lats2/Rnf138/Tcf7l2/Wnt7a/Alpk2/Rbms3/Zfp703/Tmem170b",10,"lightgreen"
"GO:0050673","epithelial cell proliferation",0.0602409638554217,0.0165197473450406,0.000462711310933131,0.0287393410418217,0.0233885596743441,"Plcg1/Esr1/Tcf7l2/Notch2/Wnt7a/Ccl12/Prkx/Cyp7b1/Sox11/Zfp703",10,"lightgreen"
"GO:0090407","organophosphate biosynthetic process",0.0602409638554217,0.0167279794544319,0.000509894150861982,0.0287393410418217,0.0233885596743441,"Ampd3/Pdhx/Plcg1/Sptlc1/Papss2/Pik3c2b/Parp1/Gnpat/Ptk2b/Chpt1",10,"lightgreen"
"GO:0090287","regulation of cellular response to growth factor stimulus",0.0542168674698795,0.0104116054695634,6.47957449689822e-05,0.0139248418940264,0.0113322708102565,"Lats2/Fstl1/Zeb1/Tcf7l2/Notch2/Cyfip1/Nedd4/Sox11/Zfp703",9,"lightgreen"
"GO:0043087","regulation of GTPase activity",0.0542168674698795,0.0119733462899979,0.000185960161006532,0.0197230195830354,0.0160509254476226,"Map4k4/Itga6/Rgs10/Ccl12/Sh3bp4/Ric1/Tbc1d12/Ptk2b/Rhog",9,"lightgreen"
"GO:0031589","cell-substrate adhesion",0.0542168674698795,0.0129450961338238,0.00033010043887522,0.0250876333545167,0.0204167384682313,"Sorbs1/Slk/Map4k4/Itga6/Plekha2/Antxr1/Fndc3b/Ndnf/Ptk2b",9,"lightgreen"
"GO:0019216","regulation of lipid metabolic process",0.0542168674698795,0.0132574442979107,0.000392474805707474,0.0281236232204098,0.0228874781433622,"Mtmr4/Esr1/Prkcd/Zbtb20/Tcf7l2/Sorbs1/Adra2a/Ptk2b/Tnfaip8l3",9,"lightgreen"
"GO:0050678","regulation of epithelial cell proliferation",0.0542168674698795,0.0140556673839106,0.000597170817753355,0.0287393410418217,0.0233885596743441,"Plcg1/Esr1/Tcf7l2/Notch2/Wnt7a/Ccl12/Cyp7b1/Sox11/Zfp703",9,"lightgreen"
"GO:1901652","response to peptide",0.0542168674698795,0.0145762476573888,0.000772636639840501,0.0334098740124134,0.0271895180517374,"Eif4ebp2/Erbin/Prkcd/Rhoq/Sorbs1/Parp1/Arhgef2/Jak1/Cyfip1",9,"lightgreen"
"GO:0043254","regulation of protein-containing complex assembly",0.0542168674698795,0.0148885958214757,0.000896698197466869,0.0362728883749501,0.029519487349546,"Eps8/Esr1/Prkcd/Nek7/Parp1/Arhgef2/Cyfip1/Slain1/Ptk2b",9,"lightgreen"
"GO:0007264","small GTPase mediated signal transduction",0.0542168674698795,0.0149580065246061,0.000926355878382366,0.036301570984109,0.0295428297398587,"Eps8/Gna13/Erbin/Rhoq/Map4k4/Notch2/Arhgef2/Cyfip1/Rhog",9,"lightgreen"
"GO:0001667","ameboidal-type cell migration",0.0542168674698795,0.0156868189074755,0.00128869753643933,0.0448896308526367,0.0365319374730389,"Amotl1/Plcg1/Anxa6/Fstl1/Nrp2/Map4k4/Wnt7a/Adipor2/Ptk2b",9,"lightgreen"
"GO:0007015","actin filament organization",0.0542168674698795,0.0158950510168668,0.00141093739692228,0.0463081109845831,0.0376863204898458,"Eps8/Prkcd/Sorbs1/Arhgef2/Cyfip1/Myo1e/Ppm1e/Ptk2b/Rhog",9,"lightgreen"
"GO:0009755","hormone-mediated signaling pathway",0.0481927710843374,0.00569167765669466,5.22066302779934e-06,0.0130934228737207,0.0106556480114768,"Esr1/Lats2/Parp1/Adipor2/Nr3c2/Nedd4/Cyp7b1/Ufl1",8,"lightgreen"
"GO:0050679","positive regulation of epithelial cell proliferation",0.0481927710843374,0.00753106128965086,3.95815745163105e-05,0.0139248418940264,0.0113322708102565,"Plcg1/Esr1/Tcf7l2/Notch2/Wnt7a/Cyp7b1/Sox11/Zfp703",8,"lightgreen"
"GO:0030522","intracellular receptor signaling pathway",0.0481927710843374,0.0076351773443465,4.36173891093795e-05,0.0139248418940264,0.0113322708102565,"Esr1/Erbin/Parp1/Nr3c2/Nedd4/Cyp7b1/Ufl1/Zfp536",8,"lightgreen"
"GO:0071559","response to transforming growth factor beta",0.0481927710843374,0.00798223085999861,5.96350136859995e-05,0.0139248418940264,0.0113322708102565,"Mtmr4/Smad5/Lats2/Zeb1/Parp1/Col4a2/Zfhx3/Zfp703",8,"lightgreen"
"GO:0043547","positive regulation of GTPase activity",0.0481927710843374,0.00888457000069411,0.000125422616243277,0.0185035247963611,0.0150584800554622,"Map4k4/Itga6/Rgs10/Ccl12/Ric1/Tbc1d12/Ptk2b/Rhog",8,"lightgreen"
"GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",0.0481927710843374,0.00888457000069411,0.000125422616243277,0.0185035247963611,0.0150584800554622,"Lats2/Fstl1/Zeb1/Tcf7l2/Parp1/Notch2/Sox11/Zfp703",8,"lightgreen"
"GO:0045165","cell fate commitment",0.0481927710843374,0.00996043589921566,0.000272646093463024,0.0227932134135088,0.0185495008850808,"Smad5/Lats2/Tcf7l2/Prrx1/Notch2/Arhgef2/Wnt7a/Sox1",8,"lightgreen"
"GO:1901653","cellular response to peptide",0.0481927710843374,0.0108627750399112,0.000485199830906677,0.0287393410418217,0.0233885596743441,"Eif4ebp2/Prkcd/Rhoq/Sorbs1/Parp1/Arhgef2/Jak1/Cyfip1",8,"lightgreen"
"GO:0007265","Ras protein signal transduction",0.0481927710843374,0.0118692302353023,0.000863679645444319,0.0361018091795725,0.0293802602195883,"Eps8/Gna13/Erbin/Map4k4/Notch2/Arhgef2/Cyfip1/Rhog",8,"lightgreen"
"GO:0042063","gliogenesis",0.0481927710843374,0.012146873047824,0.00100176445427615,0.0374988843481281,0.030517223516755,"Tcf7l2/Cd9/Ccl12/Ufl1/Kcnj10/Qk/Sox11/Sox1",8,"lightgreen"
"GO:0050890","cognition",0.0481927710843374,0.0124592212119109,0.00117768278094708,0.0428062089074677,0.0348364136118441,"Eif4ebp2/Cyfip1/Ap1s2/Tanc1/Cyp7b1/Chd7/Tafa2/Ptgs1",8,"lightgreen"
"GO:0008360","regulation of cell shape",0.0421686746987952,0.00544874019573818,3.66381127480621e-05,0.0139248418940264,0.0113322708102565,"Eps8/Gna13/Rhoq/Cyfip1/Ccl12/Ptk2b/Rhog",7,"lightgreen"
"GO:0048736","appendage development",0.0421686746987952,0.00707989171930312,0.000188737029502731,0.0197230195830354,0.0160509254476226,"Sall3/Prrx1/Itga6/Notch2/Wnt7a/Chd7/Sox11",7,"lightgreen"
"GO:0060173","limb development",0.0421686746987952,0.00707989171930312,0.000188737029502731,0.0197230195830354,0.0160509254476226,"Sall3/Prrx1/Itga6/Notch2/Wnt7a/Chd7/Sox11",7,"lightgreen"
"GO:0071560","cellular response to transforming growth factor beta stimulus",0.0421686746987952,0.00784340945373777,0.000351492310654049,0.0259277269153046,0.0211004207541239,"Mtmr4/Smad5/Lats2/Zeb1/Parp1/Col4a2/Zfp703",7,"lightgreen"
"GO:0048863","stem cell differentiation",0.0421686746987952,0.00832928437565073,0.000503461998102868,0.0287393410418217,0.0233885596743441,"Anxa6/Esr1/Nrp2/Wnt7a/Ufl1/Sox11/Msi2",7,"lightgreen"
"GO:0050807","regulation of synapse organization",0.0421686746987952,0.00912750746165059,0.000862711251699597,0.0361018091795725,0.0293802602195883,"Cttnbp2/Nrp2/Wnt7a/Cyfip1/Nedd4/Lrrn1/Tanc1",7,"lightgreen"
"GO:0071375","cellular response to peptide hormone stimulus",0.0421686746987952,0.00933573957104186,0.000983553081679112,0.0373750171038063,0.0304164182675566,"Eif4ebp2/Prkcd/Rhoq/Sorbs1/Parp1/Jak1/Cyfip1",7,"lightgreen"
"GO:0050803","regulation of synapse structure or activity",0.0421686746987952,0.00940515027417228,0.00102666582664294,0.0378658513708895,0.0308158674591432,"Cttnbp2/Nrp2/Wnt7a/Cyfip1/Nedd4/Lrrn1/Tanc1",7,"lightgreen"
"GO:0007173","epidermal growth factor receptor signaling pathway",0.036144578313253,0.00360935656278198,3.17894583047765e-05,0.0139248418940264,0.0113322708102565,"Plcg1/Esr1/Gab1/Adra2a/Garem1/Ptk2b",6,"lightgreen"
"GO:0030518","intracellular steroid hormone receptor signaling pathway",0.036144578313253,0.00385229402373846,4.5889564122301e-05,0.0139248418940264,0.0113322708102565,"Esr1/Parp1/Nr3c2/Nedd4/Cyp7b1/Ufl1",6,"lightgreen"
"GO:0038127","ERBB signaling pathway",0.036144578313253,0.00406052613312973,6.16122728214275e-05,0.0139248418940264,0.0113322708102565,"Plcg1/Esr1/Gab1/Adra2a/Garem1/Ptk2b",6,"lightgreen"
"GO:0043401","steroid hormone mediated signaling pathway",0.036144578313253,0.00409523148469494,6.46064847527031e-05,0.0139248418940264,0.0113322708102565,"Esr1/Parp1/Nr3c2/Nedd4/Cyp7b1/Ufl1",6,"lightgreen"
"GO:0071383","cellular response to steroid hormone stimulus",0.036144578313253,0.00576108835982508,0.000414564069331812,0.0287393410418217,0.0233885596743441,"Esr1/Parp1/Nr3c2/Nedd4/Cyp7b1/Ufl1",6,"lightgreen"
"GO:0035107","appendage morphogenesis",0.036144578313253,0.00603873117234678,0.000531759878262947,0.0287393410418217,0.0233885596743441,"Sall3/Prrx1/Notch2/Wnt7a/Chd7/Sox11",6,"lightgreen"
"GO:0035108","limb morphogenesis",0.036144578313253,0.00603873117234678,0.000531759878262947,0.0287393410418217,0.0233885596743441,"Sall3/Prrx1/Notch2/Wnt7a/Chd7/Sox11",6,"lightgreen"
"GO:0042552","myelination",0.036144578313253,0.00607343652391199,0.000548052070705825,0.0287393410418217,0.0233885596743441,"Tcf7l2/Cd9/Cyfip1/Gnpat/Kcnj10/Qk",6,"lightgreen"
"GO:0007272","ensheathment of neurons",0.036144578313253,0.00617755257860762,0.000599266660011229,0.0287393410418217,0.0233885596743441,"Tcf7l2/Cd9/Cyfip1/Gnpat/Kcnj10/Qk",6,"lightgreen"
"GO:0008366","axon ensheathment",0.036144578313253,0.00617755257860762,0.000599266660011229,0.0287393410418217,0.0233885596743441,"Tcf7l2/Cd9/Cyfip1/Gnpat/Kcnj10/Qk",6,"lightgreen"
