"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","module"
"GO:0050808","synapse organization",0.0671462829736211,0.0171444436732144,1.07666537885602e-09,4.3701847727766e-06,3.4827291676048e-06,"Cttnbp2/Sez6/Chmp2b/Igf1r/Etv5/Cacnb1/Slc1a1/Nptx1/Nrp1/Itpka/Nfia/Grin2b/Cyfip1/Cttn/Col4a1/Nectin1/Arhgap39/Filip1/Tanc1/Pcdh17/Dgkb/Shank2/Lzts3/Erc2/Tmem108/Oxtr/Shisa6/Grin2a",28,"red"
"GO:0007409","axonogenesis",0.0575539568345324,0.0171097383216492,2.8880380378212e-07,0.000167464948507375,0.000133457757747738,"Lhx2/Ifrd1/Igf1r/Nfib/Adcy1/Foxg1/Arhgef28/Fezf2/Trio/Twf2/Nptx1/Nrp1/Fn1/Nr4a2/Nr4a3/Crmp1/Auts2/Cyfip1/Cttn/Nectin1/Lmtk2/Nog/Unc5c/Cxcl12",24,"red"
"GO:0050890","cognition",0.0551558752997602,0.0124592212119109,3.47568477300068e-09,7.05390224680487e-06,5.62146279338478e-06,"Chmp2b/Slc1a4/Adcy1/Fam107a/Glp1r/Rin1/Slc1a1/Nr4a2/Calb1/Mfsd2a/Tacr1/Grin2b/Cyfip1/Aph1b/Tanc1/Shank2/Specc1/Igf2/Nog/Oxtr/Jun/Grin2a/Mettl23",23,"red"
"GO:0007264","small GTPase mediated signal transduction",0.0503597122302158,0.0149580065246061,1.58234883514816e-06,0.000583886720169672,0.000465316552192373,"Met/Cyth1/Rhot1/Ksr1/Kitl/Arhgef28/Hras/Dock9/Nrp1/Auts2/Cyfip1/Psd3/Mcf2l/Cbl/Ralgapa2/Itpkb/Prag1/Rap1b/Jun/Rras2/Arhgef12",21,"red"
"GO:0007015","actin filament organization",0.0503597122302158,0.0158950510168668,4.0885557054271e-06,0.00110636317388857,0.000881693451422981,"Arpc5/Met/Pls3/Sptbn1/Fam107a/Lima1/Twf2/Nrp1/Ppm1f/Arpc5l/Tacr1/Cyfip1/Coro1a/Cttn/Tpm1/Gas7/Diaph2/Bag4/Ppp1r9b/Sptan1/Ptk2b",21,"red"
"GO:0001558","regulation of cell growth",0.0503597122302158,0.0159991670715624,4.52125118013943e-06,0.00114698490876162,0.000914066110300556,"Ifrd1/Ppan/Igfbp4/Socs2/Fam107a/Twf2/Nrp1/Fn1/Rgs2/Zmat3/Mfsd2a/Cyfip1/Cttn/Igfbpl1/Sh3bp4/Phb/Ppp1r9b/Rims1/Ptk2b/Cxcl12/Ccdc85b",21,"red"
"GO:0048167","regulation of synaptic plasticity",0.0479616306954436,0.0131186228916499,7.93890919116896e-07,0.000322240324069548,0.000256802820468023,"Nsmf/Adcy1/Fam107a/Rin1/Slc1a1/Hras/Cplx2/Itpka/Calb1/Ncdn/Grin2b/Pmch/Shank2/Erc2/Rims1/Nog/Shisa6/Kcnn2/Grin2a/Ptk2b",20,"red"
"GO:0070997","neuron death",0.0479616306954436,0.0152009439855626,7.35696990261107e-06,0.00130900636164805,0.00104318578580269,"Nsmf/Fos/Thrb/Glp1r/Slc1a1/Hras/Nrp1/Nr4a2/Fbxw7/Nr4a3/Rilpl1/Grin2b/Coro1a/Cbl/Tigar/Foxq1/Il18/Jun/Rras2/Ptk2b",20,"red"
"GO:0010563","negative regulation of phosphorus metabolic process",0.0479616306954436,0.0158603456653016,1.36420963510954e-05,0.00178623448674504,0.0014235029571109,"Met/Ncor1/Pkib/Prkdc/Ptpn2/Ppm1f/Rgs2/Ppp1r8/Prkag2/Errfi1/Cbl/Bag4/Cep85/Tigar/Ppp1r9b/Il18/Prkrip1/Fem1a/Nog/Jun",20,"red"
"GO:0045936","negative regulation of phosphate metabolic process",0.0479616306954436,0.0158603456653016,1.36420963510954e-05,0.00178623448674504,0.0014235029571109,"Met/Ncor1/Pkib/Prkdc/Ptpn2/Ppm1f/Rgs2/Ppp1r8/Prkag2/Errfi1/Cbl/Bag4/Cep85/Tigar/Ppp1r9b/Il18/Prkrip1/Fem1a/Nog/Jun",20,"red"
