"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","module"
"GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",0.0706521739130435,0.0149233011730409,4.3696632054664e-06,0.000661361378097943,0.000518407102270812,"Chfr/Mdm2/Trim9/Fbxl3/Hspa5/Fbxl14/Ogt/Fbxo33/Ube2h/Klhl42/Zfp598/Hspa1b/Hspa1a",13,"lightcyan"
"GO:0016570","histone modification",0.0706521739130435,0.0171791490247796,1.94900427697106e-05,0.00208949500193606,0.00163784745380551,"Pwp1/Setdb1/Kansl1/Kdm6b/Jak2/Atf2/Ogt/Tet3/Prkd2/Kdm7a/Zmpste24/Mta3/Per2",13,"lightcyan"
"GO:0007265","Ras protein signal transduction",0.0652173913043478,0.0118692302353023,2.26956481887302e-06,0.000449199252227714,0.000352104145179005,"Setdb1/Rab15/Mapre2/Baiap2/Rasa3/Dlc1/Ogt/Psd/Jun/Arhgef12/Garre1/Nup62",12,"lightcyan"
"GO:0007264","small GTPase mediated signal transduction",0.0652173913043478,0.0149580065246061,2.32206511949015e-05,0.00229795136632622,0.00180124565544256,"Setdb1/Rab15/Mapre2/Baiap2/Rasa3/Dlc1/Ogt/Psd/Jun/Arhgef12/Garre1/Nup62",12,"lightcyan"
"GO:0007346","regulation of mitotic cell cycle",0.0652173913043478,0.0166238633997362,6.42848302965302e-05,0.00486484906920507,0.00381330448446291,"Chfr/Mdm2/Foxg1/Rb1/Adamts1/Cdkn1a/Atf2/Ints13/Zmpste24/Mta3/Nup62/Riok2",12,"lightcyan"
"GO:2000112","regulation of cellular macromolecule biosynthetic process",0.0652173913043478,0.0166932741028667,6.68794764178878e-05,0.00491659693780644,0.00385386697193002,"Cpeb4/Oga/Dnajc1/Fxr1/Nck1/Tent4a/Elavl1/Zfp598/Ppp1r15b/Patl1/Per2/Ppp1r3c",12,"lightcyan"
"GO:0031346","positive regulation of cell projection organization",0.0597826086956522,0.0153744707433886,0.000140480008506966,0.00879501988683145,0.00689396285440672,"Numb/Adamts1/Akirin1/Baiap2/Hspa5/Ikbkb/Nck1/Plekhm1/Setx/Stk24/Plxnc1",11,"lightcyan"
"GO:0010563","negative regulation of phosphorus metabolic process",0.0597826086956522,0.0158603456653016,0.000183900941532128,0.00946354245124328,0.00741798324159066,"Chordc1/Pwp1/Sh3bp5l/Rb1/Cdkn1a/Ikbkb/Nck1/Ogt/Ppp1r15b/Jun/Nup62",11,"lightcyan"
"GO:0045936","negative regulation of phosphate metabolic process",0.0597826086956522,0.0158603456653016,0.000183900941532128,0.00946354245124328,0.00741798324159066,"Chordc1/Pwp1/Sh3bp5l/Rb1/Cdkn1a/Ikbkb/Nck1/Ogt/Ppp1r15b/Jun/Nup62",11,"lightcyan"
"GO:0006457","protein folding",0.0543478260869565,0.0057957937113903,1.3116837898948e-07,5.62493731899886e-05,4.40909849375164e-05,"Chordc1/Dnajb11/Sdf2l1/Dnajc1/Hspa5/Dnajb4/Hsph1/Dnajb5/Hspa1b/Hspa1a",10,"lightcyan"
"GO:0033002","muscle cell proliferation",0.0543478260869565,0.00898868605538974,7.0370339174397e-06,0.000862204203312969,0.000675837442897969,"Gnai3/Mef2d/Mdm2/Naa35/Adamts1/Cdkn1a/Akirin1/Jak2/S1pr1/Jun",10,"lightcyan"
"GO:0034504","protein localization to nucleus",0.0543478260869565,0.0111057125008676,4.32072737399579e-05,0.00370574384443039,0.00290474163107928,"Rab23/Mdm2/Cdkn1a/Jak2/Atf2/Bag3/Ogt/Elavl1/Ints13/Nup62",10,"lightcyan"
"GO:0001933","negative regulation of protein phosphorylation",0.0543478260869565,0.0122162837509544,9.53139466880154e-05,0.00681229957856288,0.00533981058053326,"Chordc1/Pwp1/Sh3bp5l/Rb1/Cdkn1a/Nck1/Ogt/Ppp1r15b/Jun/Nup62",10,"lightcyan"
"GO:0045862","positive regulation of proteolysis",0.0543478260869565,0.0123898105087805,0.00010698864193586,0.00744004799191805,0.00583187021192341,"Chfr/Mdm2/Jak2/Oga/F3/Dlc1/Ogt/Gramd4/Hspa1b/Hspa1a",10,"lightcyan"
"GO:0031667","response to nutrient levels",0.0543478260869565,0.0129450961338238,0.000152818157828302,0.00879501988683145,0.00689396285440672,"Nuak1/Cpeb4/Cdkn1a/Slc25a25/Hspa5/Atf2/Bmt2/Jun/Foxk1/Stk24",10,"lightcyan"
"GO:0006417","regulation of translation",0.0543478260869565,0.0137086138682585,0.000242027313383152,0.0113224777697246,0.0088751068409975,"Cpeb4/Dnajc1/Fxr1/Nck1/Tent4a/Elavl1/Zfp598/Ppp1r15b/Patl1/Per2",10,"lightcyan"
"GO:0042326","negative regulation of phosphorylation",0.0543478260869565,0.0138821406260845,0.000267468469505733,0.0120736205620746,0.00946388896718346,"Chordc1/Pwp1/Sh3bp5l/Rb1/Cdkn1a/Nck1/Ogt/Ppp1r15b/Jun/Nup62",10,"lightcyan"
"GO:0009991","response to extracellular stimulus",0.0543478260869565,0.0140903727354758,0.000300919429622195,0.0126499697442329,0.00991565939000156,"Nuak1/Cpeb4/Cdkn1a/Slc25a25/Hspa5/Atf2/Bmt2/Jun/Foxk1/Stk24",10,"lightcyan"
"GO:0072594","establishment of protein localization to organelle",0.0543478260869565,0.01478447976678,0.000438747450917697,0.0149900169254038,0.0117499017853718,"Rab23/Cdkn1a/Jak2/Hspa5/Atf2/Hsph1/Bag3/Elavl1/Spcs3/Nup62",10,"lightcyan"
"GO:0034248","regulation of cellular amide metabolic process",0.0543478260869565,0.0157215242590407,0.000704669358393589,0.0213307559899612,0.0167200803799643,"Cpeb4/Dnajc1/Fxr1/Nck1/Tent4a/Elavl1/Zfp598/Ppp1r15b/Patl1/Per2",10,"lightcyan"
"GO:0035966","response to topologically incorrect protein",0.0489130434782609,0.00485874921912959,3.09847783087856e-07,8.85820384316727e-05,6.94348950171149e-05,"Pdia6/Sdf2l1/Hspa5/Hsph1/Bag3/Nck1/Tmem33/Hspa1b/Hspa1a",9,"lightcyan"
"GO:0042594","response to starvation",0.0489130434782609,0.00648990074269452,3.46935464654125e-06,0.00058277979760205,0.000456811050874681,"Nuak1/Cpeb4/Cdkn1a/Hspa5/Atf2/Bmt2/Jun/Foxk1/Stk24",9,"lightcyan"
"GO:0001659","temperature homeostasis",0.0489130434782609,0.00652460609425974,3.62397075850478e-06,0.00058277979760205,0.000456811050874681,"Dio2/Kdm6b/Rb1/Jak2/Ip6k1/Ogt/Napepld/Per2/Cebpb",9,"lightcyan"
"GO:0048659","smooth muscle cell proliferation",0.0489130434782609,0.00652460609425974,3.62397075850478e-06,0.00058277979760205,0.000456811050874681,"Gnai3/Mef2d/Mdm2/Naa35/Adamts1/Cdkn1a/Jak2/S1pr1/Jun",9,"lightcyan"
"GO:0044262","cellular carbohydrate metabolic process",0.0489130434782609,0.0101686680086069,0.000119095115837791,0.00785722392437528,0.00615887292699615,"Synj2/Bpnt1/Ip6k1/Ogt/Zmpste24/Per2/Foxk1/Ppp1r3c/Slc5a3",9,"lightcyan"
"GO:0071496","cellular response to external stimulus",0.0489130434782609,0.0104463108211286,0.000145800353253372,0.00879501988683145,0.00689396285440672,"Nuak1/Cpeb4/Cdkn1a/Hspa5/Atf2/Bag3/Bmt2/Jun/Stk24",9,"lightcyan"
