"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","direction","comparison"
"GO:0001667","ameboidal-type cell migration",0.046875,0.0156868189074755,2.33861852316804e-06,0.000825532338678318,0.000686815334698824,"Vstm4/Isl1/Tbxa2r/Itgb2/Gata2/Thbs1/Tac1/Cap1/Hyal1/Card10/Prkca/Nfe2l2/Anxa3/Ednrb/Tgfb2/Sema6d/Nrp2/Sparc/Sdc4/Wasf2/Akt1/Glul/Sash1/Adipor2",24,"Up","CSUB-SUB"
"GO:0051047","positive regulation of secretion",0.044921875,0.0144721316026931,2.01096097824039e-06,0.000820158533356987,0.000682344508145518,"Isl1/Lgals3/Spp1/Itgb2/Gata2/Htr2c/Runx1/Pla2g3/Tac1/Nnat/Prkca/Cadps2/Ednrb/Nmu/Sox11/Tgfb2/Sdc4/Rasl10b/Tcf7l2/Glul/Mcu/Abat/Glud1",23,"Up","CSUB-SUB"
"GO:0007409","axonogenesis",0.044921875,0.0171097383216492,3.00386895234957e-05,0.00438772030419061,0.00365043675225639,"Isl1/Slitrk6/Zic2/Cdh4/Prkca/Wnt7b/Rgma/Slitrk2/Alcam/Tgfb2/Sema6d/Col25a1/Nrp2/Epha7/Kif13b/Rnd2/Cyfip1/Dab1/Nfib/Brsk1/Ttc8/Chn1/Pak2",23,"Up","CSUB-SUB"
"GO:0009100","glycoprotein metabolic process",0.04296875,0.0115221767196502,1.56400342188828e-07,0.000641282714734391,0.000533525801135813,"Cytl1/Ptx3/Ndst4/Ndnf/Ggta1/Gmppb/Galnt10/Acot8/St6galnac2/Col11a1/Itm2a/Tmtc1/B3galnt2/Mgat4b/St6galnac5/Slc35c1/Tcf7l2/Galnt16/Fbxo2/St3gal3/Pomt2/Mgat2",22,"Up","CSUB-SUB"
"GO:1903532","positive regulation of secretion by cell",0.04296875,0.0125980426181717,7.13845198153796e-07,0.00075596206484487,0.000628935190373397,"Isl1/Lgals3/Spp1/Itgb2/Gata2/Htr2c/Runx1/Pla2g3/Tac1/Nnat/Prkca/Cadps2/Nmu/Sox11/Tgfb2/Sdc4/Rasl10b/Tcf7l2/Glul/Mcu/Abat/Glud1",22,"Up","CSUB-SUB"
"GO:0007015","actin filament organization",0.041015625,0.0158950510168668,8.42370470407692e-05,0.00735237763660938,0.00611693263937384,"Magel2/Eln/Tac1/Sorbs3/Cgnl1/Flna/Myo1e/Nckap1l/Mad2l2/Trf/Sdc4/Gsn/Wasf2/Gas2/Mcu/Rnd2/Cyfip1/Kptn/Ttc8/Pak2/Twf1",21,"Up","CSUB-SUB"
"GO:0050808","synapse organization",0.041015625,0.0171444436732144,0.000237636553959023,0.0125041023199101,0.0104029955188756,"Slitrk6/Tanc1/Cdh9/Prkca/Flna/Wnt7b/Zdhhc12/Slitrk2/Clstn2/Ndrg1/Nrp2/Sparc/Epha7/Wasf2/Nfia/Cyfip1/Tmeff1/Lrrtm4/Iqsec3/Bcan/Chchd10",21,"Up","CSUB-SUB"
"GO:0061448","connective tissue development",0.0390625,0.0102380787117374,3.9853920504552e-07,0.000641282714734391,0.000533525801135813,"Cytl1/Lox/Scube2/Hspg2/Runx1/Thbs1/Cr2/Dyrk1b/Prkca/Wnt7b/Col11a1/Ap1s2/Pth1r/C3ar1/Ecm1/Tgfb2/Prrx1/Creb3l2/Nfib/Zeb1",20,"Up","CSUB-SUB"
"GO:0046879","hormone secretion",0.0390625,0.0129103907822586,1.34654066416874e-05,0.00242000890400857,0.00201336658481703,"Isl1/Spp1/Adra2a/Htr2c/Runx1/Pla2g3/Tac1/Nnat/Nmu/Sox11/Chd7/Nos1/Rasl10b/Tcf7l2/Cplx1/Glul/Mcu/Adcy5/Abat/Glud1",20,"Up","CSUB-SUB"
"GO:0009914","hormone transport",0.0390625,0.0131880335947803,1.82903931483405e-05,0.0029799271298604,0.00247919984860907,"Isl1/Spp1/Adra2a/Htr2c/Runx1/Pla2g3/Tac1/Nnat/Nmu/Sox11/Chd7/Nos1/Rasl10b/Tcf7l2/Cplx1/Glul/Mcu/Adcy5/Abat/Glud1",20,"Up","CSUB-SUB"
"GO:0045765","regulation of angiogenesis",0.037109375,0.0106545429305199,2.99620548261063e-06,0.000846128428289241,0.000703950593388097,"Isl1/Lgals3/Tbxa2r/Itgb2/Gata2/Runx1/Thbs1/Hyal1/Prkca/Tspan12/Nfe2l2/Anxa3/C3ar1/Ecm1/Tgfb2/Sparc/Pak4/Glul/Sash1",19,"Up","CSUB-SUB"
